Wavelength [nm],#19-Dichroic-650.csv
488.09,0.03696176357558012
488.29,0.030342848482056362
488.49,0.026366255951991407
488.7,0.021472014666295496
488.9,0.015366124762797265
489.1,0.013021107262685945
489.31,0.009983472167549875
489.51,0.01563506735720029
489.72,0.014403188809659028
489.92,0.010009842562850504
490.12,0.004674027990815818
490.33,0.006647328606758466
490.53,0.008658698204735124
490.74,0.008058866718358865
490.94,0.0009319904337707812
491.14,0.0037009962121987232
491.35,0.0045339305462711735
491.55,0.008885188165346006
491.75,0.0051268394980284945
491.96,0.008378603460491782
492.16,0.0017710399977611104
492.36,0.010900589518575041
492.57,0.004475670271003393
492.77,0.013924701598535347
492.98,0.000409721431174261
493.18,0.007149318108273279
493.38,0.0031912340990998224
493.59,0.004174603483415081
493.79,0.004127921855716866
493.99,0.009845460863206281
494.2,0.003795186714461791
494.4,0.006750454509524945
494.6,0.00707830769582196
494.81,0.005216703854535626
495.01,-0.0023518971523934958
495.22,0.00834289052674664
495.42,0.00488049386841507
495.62,-0.0008909519969903497
495.83,0.006760273388272847
496.03,0.005149690145762422
496.23,0.006347957916497644
496.44,0.007730076623846734
496.64,0.01412184959115643
496.84,0.009100068861383578
497.05,0.013171061466656305
497.25,0.00961017737410297
497.45,0.015568555208423335
497.66,0.0236471631434683
497.86,0.016950021025311138
498.06,0.01952345460710762
498.27,0.012955149046097349
498.47,0.007944964367315102
498.67,0.006887000561703794
498.88,0.010141355535762018
499.08,0.005856952358525445
499.28,0.009616190808994625
499.49,0.007302735662218185
499.69,0.004173390523228528
499.89,0.006672880943346637
500.1,0.002670431772035192
500.3,-0.0002302558331929165
500.5,0.005648810669674455
500.7,0.0049827117839928905
500.91,-0.0005207396094930614
501.11,0.008668219178228298
501.31,0.006479083310235242
501.52,0.003479037002557698
501.72,0.005279656910643111
501.92,0.005163863623994432
502.13,0.004583318272137737
502.33,0.005034889054330888
502.53,0.0030098227795615586
502.74,0.00682850922422237
502.94,0.0033273589654134756
503.14,0.0051418962078450346
503.34,0.009287394891090872
503.55,0.006876428029898425
503.75,0.004720703477380949
503.95,0.003369653289788639
504.16,0.0032884053050342083
504.36,0.00398452936170835
504.56,0.0029572131630541195
504.76,0.004764340125434045
504.97,0.004685959718499813
505.17,0.0035401555004066837
505.37,0.007893841052456541
505.58,-0.0007881958315363404
505.78,0.002908062604849434
505.98,0.0032419124740717116
506.18,0.005070598089925605
506.39,0.005192763216860225
506.59,0.004019956047126181
506.79,0.00245021997496811
507.0,0.006093124726792561
507.2,0.003629440935891719
507.4,0.006183258794835027
507.6,0.004382891044905477
507.81,0.0022786592784826243
508.01,0.004358610684748754
508.21,0.008244466662843557
508.41,0.005761566685486391
508.62,0.004084356351051181
508.82,0.01203930486221168
509.02,0.006431583710902832
509.23,0.0070549816527916
509.43,0.007968306066236278
509.63,0.010436236553386125
509.83,0.01560111760786428
510.04,0.0030455120501751455
510.24,0.008321010148915363
510.44,0.011446785341212478
510.64,0.011163660815974164
510.85,0.009632684285389853
511.05,0.010682375217160272
511.25,0.011166837777702755
511.45,0.007647055163425476
511.66,0.0064655830989385175
511.86,0.008194590258690862
512.06,0.01215371923097835
512.26,0.009892181319277032
512.46,0.00560123761401605
512.67,0.007799022680990118
512.87,0.007888780906250167
513.07,0.009613517234139515
513.27,0.0066980826042242585
513.48,0.010978421754254892
513.68,0.003342971424158527
513.88,0.008116035621324043
514.08,0.0033387550105144293
514.29,0.009388149156526748
514.49,0.007503809091986002
514.69,0.005526798243476859
514.89,0.003309121601113028
515.09,0.005521994403414235
515.3,0.004445309974832004
515.5,0.003983965778603709
515.7,0.0010587081782172303
515.9,0.0022921497775922877
516.11,0.002392197538153412
516.31,0.004247593525289874
516.51,0.006299663950416291
516.71,0.002869879025252741
516.91,0.0007794333575814131
517.12,0.005069694886551251
517.32,0.004498631668000383
517.52,0.0037058473292394508
517.72,0.00776233877505936
517.92,0.0043696577927431575
518.13,0.0038769428199250944
518.33,0.004989036582373633
518.53,0.006021761774108618
518.73,0.004283439577900177
518.93,0.004527905999062671
519.14,0.006625430120208104
519.34,0.003980753805144536
519.54,0.0070127262339077
519.74,0.005891029185597024
519.94,0.0072916758510628964
520.15,0.005556432717144864
520.35,0.0036334731376737096
520.55,0.0039022250441070995
520.75,0.0040103936278975795
520.95,0.0034946182219319825
521.16,0.007204224221575011
521.36,0.003976620805988797
521.56,0.0023122256238154
521.76,0.003988456490392884
521.96,0.002760907369792358
522.16,0.002965142352217334
522.37,0.0020465660534673895
522.57,0.005363694409637991
522.77,0.004881406265083994
522.97,0.0027086502815156857
523.17,0.002471138080328804
523.37,0.0033461065516300213
523.58,0.004276732376523602
523.78,0.00613113008643061
523.98,0.003906749870151382
524.18,0.004800547862276516
524.38,0.007939031766766564
524.58,0.007458356042757327
524.79,0.0066324555945834135
524.99,0.009227957390339221
525.19,0.00992284163103726
525.39,0.005866917104176817
525.59,0.003297940140303589
525.79,0.006591967375427663
526.0,0.005260907843340125
526.2,0.004146288984130127
526.4,0.005114622658510869
526.6,0.002735760888084937
526.8,0.0068570792324904066
527.0,0.006235951844871159
527.2,0.0022869775612597
527.41,-0.0026040503121308833
527.61,0.005323796203858082
527.81,0.003760543995618995
528.01,0.0018237585676624828
528.21,0.003964491234052008
528.41,0.0018318506670206953
528.61,0.005738196936154119
528.82,0.006414432142539837
529.02,0.005542263798382728
529.22,0.0030781460188468914
529.42,0.009687444533755701
529.62,0.005162140300765148
529.82,0.004645616533089979
530.02,0.0078601983444341
530.22,0.003750603325679485
530.43,0.007066541899251208
530.63,0.005705136004071318
530.83,0.00340617144227554
531.03,0.004683414016753921
531.23,0.005006881118837759
531.43,0.002285760238340961
531.63,0.0033911233885962327
531.83,0.00580501839105576
532.03,0.0025425224706382534
532.24,0.0006981974552080566
532.44,0.0066753662572477945
532.64,0.0018933923064418652
532.84,0.004495512293076793
533.04,0.00015599082972247397
533.24,0.005829870047372752
533.44,0.0059185268966554854
533.64,0.004117885097337259
533.84,0.0037075912573117896
534.04,0.0002630227865024558
534.25,0.004589265231700178
534.45,0.0020540410497049137
534.65,0.003893390452265363
534.85,0.0024970790871826983
535.05,0.002962025797588573
535.25,0.0034819927320585997
535.45,0.003089502677894271
535.65,0.0068920221661399215
535.85,0.0022989763027115176
536.05,0.003270682889706832
536.25,0.0014268139682230092
536.46,0.005304956911931085
536.66,0.0031086242791410327
536.86,0.004141379212870768
537.06,0.0026241272356480184
537.26,0.0009031663747515376
537.46,0.005122901898583083
537.66,-5.576362595580148e-05
537.86,-0.0027334285173971494
538.06,0.0019733219174002457
538.26,0.0037561636165216387
538.46,0.004163790556079197
538.66,0.003604687604717051
538.86,0.0048360927614698
539.07,0.004745889717085399
539.27,0.0060816755192319135
539.47,0.005254806334806018
539.67,0.003301513411253367
539.87,0.0021781439274334803
540.07,0.0026087413350328733
540.27,0.004277113951779666
540.47,0.004317173956670174
540.67,0.0029559700958164763
540.87,0.003068525227619445
541.07,0.005053158096689421
541.27,0.0013331831082970022
541.47,0.00273605475664337
541.67,0.004770837345048124
541.87,-0.001340482057822765
542.07,0.004333816751698228
542.27,0.004503616205084471
542.47,0.001221841421152152
542.67,0.0014327321724313296
542.87,0.007002520361649733
543.08,0.0020653707193541647
543.28,0.0012248420552918864
543.48,0.004799848118088191
543.68,0.005756110518870869
543.88,0.008133059373939095
544.08,0.007104304757335269
544.28,0.0055978432933907725
544.48,0.004503616205084471
544.68,0.0046130796171353905
544.88,0.006040044583754789
545.08,0.006925336732568716
545.28,0.008973980676840404
545.48,0.001958259143849869
545.68,0.005501586510156649
545.88,0.007913655039866432
546.08,0.004524245349208367
546.28,0.00416518154201679
546.48,0.007523705408820563
546.68,0.0036371751715636173
546.88,0.0036560776616058476
547.08,0.00582114779979988
547.28,0.0057401747411841945
547.48,0.00036560467034393396
547.68,0.0049805869297278125
547.88,0.0009087860509252102
548.08,0.0036226501256378806
548.28,0.001952669719701586
548.48,0.005894001236054734
548.68,0.00603976636307173
548.88,0.0058045717636811735
549.08,0.005807494018200628
549.28,0.005761424593365482
549.48,0.005177266705842188
549.68,0.004752193110241035
549.88,0.0026553348380605785
550.08,0.0019191935425397605
550.28,-0.0016222328191565476
550.48,0.0014078762121551072
550.68,0.003436657109522074
550.88,0.0035935706472439645
551.08,0.007881724174590281
551.28,0.0034780821021745062
551.48,0.004456361288725188
551.68,0.0010866242195137744
551.88,0.0026311966054925573
552.08,0.00579789807865907
552.28,0.0019114480289006515
552.48,0.0024732219104994
552.68,0.0015875294962685161
552.88,0.0012678553862278106
553.08,0.005283577604499499
553.28,0.0045293429100561125
553.48,0.0037002312690161965
553.68,0.0041871960598451625
553.88,0.0023492018843254085
554.08,0.003322723831111256
554.28,0.0051626790073451756
554.47,0.0023365001569012073
554.67,0.0006739824419893725
554.87,0.004514393575179319
555.07,0.006110183275426617
555.27,0.004954399304361898
555.47,0.0014610798189757372
555.67,0.007461666691974685
555.87,0.004845747202321791
556.07,0.002696887639942966
556.27,0.002477478543753921
556.47,0.007711791237279188
556.67,0.00658308188725054
556.87,0.005179472735508019
557.07,0.003193274305146216
557.27,0.003196842401040942
557.47,0.006384731642380034
557.67,0.003397241388878447
557.87,0.0021003727967953026
558.07,0.0035065687330283835
558.26,0.003286736940527433
558.46,0.005612524362126292
558.66,0.002866190718466927
558.86,0.003892480906098224
559.06,0.0011552702821663477
559.26,0.0024669886601201875
559.46,0.001146495029158511
559.66,0.0009540418510223651
559.86,0.002073566238800068
560.06,0.004389050363490368
560.26,0.003899187678348192
560.46,0.003884227855815432
560.66,0.006835383452872029
560.86,0.005026778315529492
561.05,0.002720334832361195
561.25,0.007897783880341768
561.45,0.007147500245516583
561.65,0.0075345031619111925
561.85,0.005829671203441178
562.05,0.005309359696760288
562.25,0.0071439133128120644
562.45,0.00689303183829054
562.65,0.0056652753759268565
562.85,0.008715113413408204
563.05,0.009761735210391696
563.24,0.010147658886998706
563.44,0.002201017323102089
563.64,0.0050944098206863195
563.84,0.005473519219786593
564.04,0.003824758471598624
564.24,0.0009093417684884277
564.44,0.006443719152832022
564.64,0.00024066124040376821
564.84,0.0046892238813925225
565.03,0.008826663742543756
565.23,0.0060074660052091226
565.43,0.006138790318618315
565.63,0.003859710956084844
565.83,0.006445799714566233
566.03,0.006454474803307752
566.23,0.00639275564963864
566.43,0.0053166147106231566
566.63,0.006434220252469177
566.82,0.009276006672593312
567.02,0.006988228544591368
567.22,0.008724567239116998
567.42,0.007055224863780627
567.62,0.005110275727995136
567.82,0.006043766936867747
568.02,0.008258511104553707
568.22,0.005720327767549799
568.41,0.009205504304816708
568.61,0.007150156078192781
568.81,0.0048880309606647845
569.01,0.0026760800770621396
569.21,0.0020130076158965033
569.41,0.00655921953785076
569.61,0.004799549952765285
569.8,-0.0018995994011135834
570.0,0.004552078824054931
570.2,0.00390066360858708
570.4,0.004996007453684197
570.6,0.005115415084355082
570.8,0.008111506384162763
571.0,0.001698961629072291
571.19,0.004982119973539482
571.39,0.0008970259824103905
571.59,0.005815954834064872
571.79,0.004656453914237625
571.99,0.006653847189077277
572.19,0.0009100407600101929
572.38,0.0015895072388707628
572.58,0.005672856037510233
572.78,0.003694015970445113
572.98,0.00421172738675298
573.18,0.0017875138588890995
573.38,0.003315346807140783
573.57,0.004528197007622486
573.77,0.002342310641417138
573.97,0.003797693972938882
574.17,0.0029143806502464585
574.37,0.0010082569001174549
574.57,0.0040632709830417755
574.76,0.003917749351714261
574.96,0.005465396823659285
575.16,0.004132846123725481
575.36,0.003308981832885199
575.56,0.006391174168574961
575.75,0.004492202724731832
575.95,0.005664211250104068
576.15,0.0048592270809965175
576.35,0.005918963299933745
576.55,0.005850239483587735
576.74,0.004776092780989037
576.94,0.0038388744124058702
577.14,0.0025255255162501596
577.34,-0.00014423143817748104
577.54,0.0017629466718073108
577.74,0.006496646897428751
577.93,0.0025361720723307076
578.13,0.0027673883899393156
578.33,0.006231207156024993
578.53,0.0036135187157970102
578.72,0.004124017406068777
578.92,0.00625633112892472
579.12,0.002437094498760806
579.32,0.00506429594703016
579.52,0.002519276280632113
579.71,0.007179208524852466
579.91,0.004143877057322665
580.11,0.0031848627120517913
580.31,0.004204731623982789
580.51,0.005603371580504622
580.7,0.003772287626188405
580.9,0.00861434957070532
581.1,0.004995223202299319
581.3,0.0037568487252974308
581.49,0.005300237040348181
581.69,0.00680819298265807
581.89,0.003130647066561833
582.09,0.005316704422188126
582.29,0.006086513870480157
582.48,0.004395908766263488
582.68,0.002781229939789244
582.88,0.00335632489061567
583.08,0.004036240358506482
583.27,0.0037558657235441176
583.47,0.004638447002210121
583.67,0.005005042079053742
583.87,0.006715660444256371
584.06,0.0028650562238958107
584.26,0.003768685871291808
584.46,0.007166620988264869
584.66,0.004342507871404762
584.85,0.004140142639517587
585.05,0.003226593894623077
585.25,0.0027634959488626798
585.45,0.003646052972939438
585.64,0.0006166316419437062
585.84,0.004938713835271704
586.04,0.0010590641645431731
586.24,0.0015426146020482213
586.43,0.004208710938869695
586.63,0.0017286297100110083
586.83,-0.0007988385675621641
587.03,0.002466690957041905
587.22,0.001067738981512952
587.42,0.0012616491995349622
587.62,0.0026664762121012577
587.82,0.0047313202882291626
588.01,0.004402629234031924
588.21,-0.00023752254859329183
588.41,0.0035929326561128434
588.6,0.005329247995209486
588.8,0.0037330430271226554
589.0,0.004423964431285749
589.2,0.001160926826115801
589.39,0.005034089726673831
589.59,0.004949428425333938
589.79,0.004063311674666088
589.98,0.0027554861685894793
590.18,0.004854643972984448
590.38,0.0037206462965332977
590.58,0.0009978798053603083
590.77,0.003983243859067323
590.97,0.0009733907536906794
591.17,0.0019896474334081472
591.36,0.002551790112339581
591.56,0.0031004874479406367
591.76,0.004896315394274735
591.96,-0.0005107192901367343
592.15,0.0036695327122806152
592.35,0.0030559795739909666
592.55,-0.000513422645045234
592.74,0.0008874442313934192
592.94,0.005200034934415359
593.14,0.0024559348421363566
593.33,0.0027936102143702604
593.53,0.0013554312768041374
593.73,0.005142666389652109
593.92,0.0038192506265207556
594.12,0.0019963070493484864
594.32,4.3237534140327556e-05
594.51,0.0022582280262595806
594.71,0.004097796907974748
594.91,0.004033152951109913
595.11,0.0023563801129638214
595.3,0.00023044991404252117
595.5,0.0004985409237855189
595.7,0.0025641757418969294
595.89,0.006234129183679601
596.09,0.008776206565496743
596.29,0.00279771413775349
596.48,0.004591522126476023
596.68,0.0014442253985555097
596.88,0.0043368342888870795
597.07,0.003785728634153124
597.27,0.003496927222489103
597.47,0.004515275879353146
597.66,0.00134999411076395
597.86,0.0029152245762528355
598.06,0.004619389883156613
598.25,0.0006977579361146712
598.45,0.0042202742093203965
598.64,0.0006032384414786654
598.84,0.0025428144764289423
599.04,0.0019874374243556846
599.23,0.003624048782147212
599.43,0.0030241033803157604
599.63,-0.001158091260783329
599.82,0.0050187835672372205
600.02,0.005086741317890264
600.22,0.005062630113739513
600.41,0.0029529728359576203
600.61,0.0014458450192639304
600.81,0.006644791109759605
601.0,0.004297133171213768
601.2,0.005049507835889198
601.39,0.0051085665635854415
601.59,0.0029033909841231107
601.79,0.003360327979146681
601.98,0.005174809640092178
602.18,0.0026033281157134157
602.38,-0.0008027483720730203
602.57,0.0027153730282225828
602.77,0.00336268851396858
602.96,0.0027749449532615037
603.16,-0.0015333569371303597
603.36,0.004721582758264456
603.55,0.0034871642428582128
603.75,0.0007738770649455414
603.95,0.0045593617092517654
604.14,0.004219872368377647
604.34,0.0007889402304911533
604.53,0.0014227103740759117
604.73,0.005466873221645951
604.93,0.0010657549766145522
605.12,0.00497114908293248
605.32,0.005357887214411738
605.51,0.004494955475756432
605.71,0.0018068273573622828
605.91,0.005632084391951419
606.1,0.0027730175019927725
606.3,0.001963627008901626
606.49,0.0037151815241457118
606.69,0.009230974633717587
606.89,0.0015844799907612814
607.08,0.003081363562155627
607.28,0.004145340735200361
607.47,0.003090753217057241
607.67,0.004363446782949694
607.87,0.002792074345447927
608.06,0.003958813988898161
608.26,0.0013108619723927225
608.45,0.007747896902787868
608.65,0.003662066543436878
608.84,0.003589118100073369
609.04,0.005393984694042347
609.24,0.0023533173972482306
609.43,0.0046057317847637185
609.63,0.003959871508367366
609.82,0.005129311493388274
610.02,0.0018069001296358007
610.21,0.002317469005151089
610.41,0.005950120750304615
610.61,0.00644734740952449
610.8,0.0030170504435848124
611.0,0.0004803333342807398
611.19,0.003195174117923641
611.39,0.003015994559061473
611.58,0.0033379305953875732
611.78,0.003483019920791693
611.98,0.00021516078649254123
612.17,0.007221350276277205
612.37,0.0026585786788329655
612.56,0.00357557666214383
612.76,0.0027159232744461185
612.95,-4.677177695525566e-05
613.15,0.002798164810574444
613.34,0.004772345709577344
