Wavelength [nm],#10-632-∆10.csv
400.08,0.04250161524597894
400.29,0.052446091338868156
400.5,0.013109481346497637
400.71,-0.0178887381881303
400.92,0.03725868432644263
401.13,0.003702366388764697
401.34,0.043620898543643385
401.54,0.05357078574257024
401.75,-0.012263306799902705
401.96,0.012808102231324205
402.17,0.035962171791659454
402.38,-0.010406463642013619
402.59,0.07200699955777255
402.8,0.004991181384186545
403.01,0.008727544401806689
403.22,0.05122720052717255
403.43,0.04338038784020314
403.63,0.004675229037774935
403.84,0.018831184028834276
404.05,0.04732833220543985
404.26,0.022853996979150543
404.47,0.025149008487484317
404.68,0.023057296081580192
404.89,0.02369071833067507
405.1,0.043315521693554626
405.31,0.026723076578694112
405.52,0.0669787253961196
405.72,-0.0081358393810486
405.93,-0.001997171065925391
406.14,0.027128242186257315
406.35,0.008249152845476313
406.56,0.016162793206879484
406.77,0.02444686318698942
406.98,-0.0006138068971852114
407.19,0.06070503435071522
407.39,0.0019295456368208772
407.6,0.030162333928259608
407.81,0.06491715902413751
408.02,0.0017421825415419418
408.23,0.01878781260238074
408.44,0.026391053994567214
408.65,0.04402231726114239
408.86,0.009007211840775785
409.06,-0.018280521526298582
409.27,-0.006924203176033287
409.48,-0.00533128946064623
409.69,0.07540542300762004
409.9,0.024385854404751238
410.11,0.06164034218372268
410.32,0.033079078792919034
410.52,0.060908851763546594
410.73,0.009643142313125774
410.94,0.02301504814516753
411.15,0.023383090709628157
411.36,0.01931650513237597
411.57,0.0016141190027981125
411.78,0.019598190687934062
411.98,0.015493581230633068
412.19,0.007324769446876126
412.4,-0.019380137844362298
412.61,0.007927269118764044
412.82,0.07015524073827216
413.03,0.01099424190672645
413.23,0.030835306195135283
413.44,0.040107477828512636
413.65,0.01183245335104433
413.86,0.03900202900728944
414.07,0.05584629776426968
414.28,0.043195926305270055
414.48,0.031548067456663796
414.69,0.003702751547289743
414.9,0.026556687186974265
415.11,-0.004637901119506036
415.32,-0.005744355619340161
415.53,-0.01605089289365954
415.73,0.06685194951170789
415.94,-0.0066385033192516195
416.15,0.03954866608199794
416.36,0.00573220322375194
416.57,0.02282567788280606
416.78,-0.02530119140820661
416.98,0.009610857019794828
417.19,0.025587101296880514
417.4,0.03963232524606135
417.61,0.0265748437822522
417.82,-0.006847377058457318
418.02,0.022170223039352278
418.23,0.012655085942889721
418.44,0.001566011800607302
418.65,0.020815274044000697
418.86,0.034795162323071276
419.07,0.016902729021088768
419.27,0.023145154402703767
419.48,0.008223951218546499
419.69,0.010151735489923281
419.9,0.03168209629586757
420.11,0.001373086826759451
420.31,0.008526893205641185
420.52,0.02051773861452848
420.73,-0.007655309888260965
420.94,0.017821259878045007
421.15,0.023209012215787146
421.35,0.006125318778749709
421.56,0.020145049516125425
421.77,0.00415745482154388
421.98,0.056408890563439326
422.19,0.008747005404200831
422.39,0.0023063830072951896
422.6,0.006316646945432495
422.81,0.0031485837898508283
423.02,-0.019480635982302687
423.22,0.03620919060016864
423.43,0.046720546985787974
423.64,0.024132560382522077
423.85,0.03179931699672046
424.06,0.00616617481225561
424.26,0.011884927246473432
424.47,0.011815786872786919
424.68,0.036822092529171895
424.89,0.026635327162962203
425.09,0.02023575447586905
425.3,0.018859295932874064
425.51,0.009655602471781198
425.72,0.006795287466506172
425.93,0.021363455082731214
426.13,-0.012020544552082067
426.34,0.005669195062537653
426.55,0.03093947960429096
426.76,0.04004612543202996
426.96,0.007697814213008851
427.17,0.03051363536499708
427.38,0.026420424313368905
427.59,-0.006404901141743214
427.79,0.018297187523948228
428.0,0.0029835056964862988
428.21,0.03426039564828493
428.42,0.013964921483532771
428.62,0.009173520198141164
428.83,-0.03647241436472411
429.04,0.018662981387045068
429.25,0.029529839259929264
429.45,0.031043740752371526
429.66,0.01580214416020395
429.87,0.03993926569642543
430.08,0.0067852769574299815
430.28,0.02016312539740436
430.49,0.0035727733401550717
430.7,0.014950751322566494
430.91,0.01784107721967334
431.11,0.01662117057503174
431.32,0.028106018612208537
431.53,0.03991138044505265
431.74,-0.0011800933523258643
431.94,0.039797018020107246
432.15,0.023344075083982285
432.36,0.006066908330388028
432.56,0.02789447475356078
432.77,-0.0011939174820420457
432.98,0.016384352929228078
433.19,0.03579083272223814
433.39,0.03350862903248697
433.6,0.030505407043047342
433.81,0.019158912641743783
434.02,0.02580717764581804
434.22,0.004838401686851357
434.43,0.028828814258335316
434.64,-0.004881433608468652
434.84,0.021599006651323572
435.05,0.005248594352138507
435.26,0.017367164481021245
435.47,0.014536499692512644
435.67,0.013657387090511137
435.88,0.007492979353765952
436.09,0.026929211615468362
436.29,0.013414818504667829
436.5,-0.0011082340486005978
436.71,-0.0011320322509328986
436.92,0.006621051069854254
437.12,0.005183053884295898
437.33,0.026698960696115773
437.54,0.00642347091872958
437.74,0.018087969619879834
437.95,0.015610085229130136
438.16,0.021568810167231778
438.36,0.010521268814626571
438.57,0.007150173289153427
438.78,0.01767029588574825
438.99,0.031363394089484034
439.19,0.022851760441630623
439.4,0.0030119971018917934
439.61,0.002363834556076796
439.81,0.0236446699797345
440.02,0.011920984879966038
440.23,0.023146420297305126
440.43,0.008859900021528755
440.64,0.02250039360286956
440.85,-0.0010215879563192764
441.05,0.01646262816433108
441.26,0.03711481502990885
441.47,0.005641948304900016
441.67,-0.002843867388588816
441.88,0.02006490304677379
442.09,0.0015715537336411112
442.29,0.006030816026899343
442.5,-0.02151442927238762
442.71,0.008137981864999193
442.91,0.023845641861460584
443.12,0.01496439506002961
443.33,0.028211248658968152
443.53,0.02191159721907061
443.74,0.00594376784766981
443.95,0.017117177886997344
444.15,0.010781569443118755
444.36,0.01641655531190119
444.57,0.00594376784766981
444.77,-0.0061181078902574244
444.98,0.01301850407300064
445.19,0.016136640725590536
445.39,-0.008175538170115952
445.6,0.0028236844197590005
445.81,0.012776906100763983
446.01,0.0002924178941893906
446.22,0.020744852801837074
446.43,0.0026591136145333732
446.63,0.008709884842462174
446.84,0.030923468252064434
447.05,-0.013639005047685218
447.25,0.026211623342117556
447.46,0.0070876904441752936
447.67,0.01392001529825775
447.87,-0.0003146599425049694
448.08,0.022995563509710215
448.28,-0.0015819971870604536
448.49,0.016165916474999858
448.7,-0.005158104271589068
448.9,-0.0015368102115901046
449.11,0.008555405983042328
449.32,0.01601917337669549
449.52,0.00028654987389620533
449.73,0.010655627146429298
449.93,0.00772943628844377
450.14,0.01662719407728512
450.35,0.002705779658544998
450.55,0.028189609906006764
450.76,0.016106897797038666
450.97,0.030199765225654606
451.17,0.016584183679009098
451.38,0.02947155518115668
451.58,0.012641499444062076
451.79,0.024848206960787763
452.0,0.02686676287494131
452.2,0.010748844792082454
452.41,0.0024386655025946595
452.62,0.017825962049792095
452.82,0.008945637727670767
453.03,0.01273900303268947
453.23,0.02414983327766157
453.44,0.03321339324208081
453.65,0.016952273077484977
453.85,0.015901525059718636
454.06,-0.008961255004748762
454.26,0.028079015883625498
454.47,-0.004447929583515438
454.68,0.008843746318324673
454.88,0.00840166528748963
455.09,-0.0008301932494544929
455.29,0.0034914073340902465
455.5,0.009719285826498938
455.71,0.00224970453397816
455.91,0.0013065083896095706
456.12,0.009385706749322228
456.32,0.010648908649164417
456.53,0.016047745617866628
456.73,0.00434985786770154
456.94,0.019380284834559697
457.15,0.009755217188939675
