Wavelength [nm],#33-Jaune.csv
485.02,0.11910634742484816
485.23,0.11178509591577572
485.43,0.12747384806755052
485.64,0.1335138627714234
485.84,0.135573699589503
486.05,0.1446493247396379
486.25,0.15321730446828574
486.45,0.152267384920133
486.66,0.15756730637399974
486.86,0.1690213871674333
487.07,0.1805320096188973
487.27,0.18158268820910897
487.47,0.18561330078983107
487.68,0.19885784079092875
487.88,0.20447245337509595
488.09,0.22529596414081127
488.29,0.2228264752286313
488.49,0.23274426549633148
488.7,0.23026331659339822
488.9,0.23302203402575786
489.1,0.25706311396034826
489.31,0.260669800107981
489.51,0.2622068621306763
489.72,0.2746361046970459
489.92,0.2801496620887159
490.12,0.2935428039721934
490.33,0.29295544767070025
490.53,0.30637613364854616
490.74,0.3177803464458083
490.94,0.31538715593407074
491.14,0.3346515303424026
491.35,0.33955313767832446
491.55,0.34332082004189507
491.75,0.3493701147199182
491.96,0.34879858758421706
492.16,0.36371783335675656
492.36,0.381347907187772
492.57,0.3921688238152611
492.77,0.389103748478064
492.98,0.3940118646261307
493.18,0.3900143814582716
493.38,0.4088311051291439
493.59,0.41997595815138344
493.79,0.42014153041493163
493.99,0.43646780618263736
494.2,0.4334196289965061
494.4,0.4540545762741637
494.6,0.45192285728175413
494.81,0.4561787051917964
495.01,0.46013508123332814
495.22,0.45878668052775534
495.42,0.4770537280670168
495.62,0.47610747304102147
495.83,0.49398892774059605
496.03,0.49123548636818204
496.23,0.5084284925193849
496.44,0.5030676500739162
496.64,0.5081535699907749
496.84,0.5178507046473175
497.05,0.5334101101306208
497.25,0.5380265310403274
497.45,0.5331194800634314
497.66,0.5439835886699825
497.86,0.5311583971750893
498.06,0.5518762613681821
498.27,0.5513432495664079
498.47,0.564094691049214
498.67,0.556529683947639
498.88,0.5714375874999932
499.08,0.5799631441894597
499.28,0.5917071960213989
499.49,0.5895682161392838
499.69,0.5867813306213855
499.89,0.5842130744855005
500.1,0.5995396982747482
500.3,0.6147283550035676
500.5,0.6002093156300753
500.7,0.61607576506447
500.91,0.6259114933760966
501.11,0.6258230275468594
501.31,0.6278395246063092
501.52,0.6343273515224319
501.72,0.6469434903773822
501.92,0.6355313477182922
502.13,0.6328536277050563
502.33,0.6393762685078014
502.53,0.6578681400395281
502.74,0.6398485983294229
502.94,0.6690590770001039
503.14,0.6586200153824093
503.34,0.6446541987689265
503.55,0.6543767732321087
503.75,0.6752185292971763
503.95,0.6682205803446704
504.16,0.6991280225087579
504.36,0.6717659807697024
504.56,0.6934620698829326
504.76,0.7005342795512326
504.97,0.6875663480920041
505.17,0.7174671782363958
505.37,0.7068316156075255
505.58,0.6996209788294805
505.78,0.7039550366816507
505.98,0.7157890530574499
506.18,0.7192469331391687
506.39,0.7101148512823139
506.59,0.7092822638929732
506.79,0.7110990374171846
507.0,0.7157462779503505
507.2,0.7157731981643186
507.4,0.7384243613745101
507.6,0.7320510116618266
507.81,0.735490404401062
508.01,0.7189934095255746
508.21,0.7357721489319793
508.41,0.7274628172289729
508.62,0.7135569676342122
508.82,0.7411041978888019
509.02,0.7464525228246794
509.23,0.7400998347372845
509.43,0.7392634148574954
509.63,0.7423394862243543
509.83,0.7466719867574452
510.04,0.7668893801966152
510.24,0.7541783994581532
510.44,0.7560800841143499
510.64,0.7606758866971447
510.85,0.7679262738910604
511.05,0.7631552099364995
511.25,0.7607235262536954
511.45,0.7740660632431612
511.66,0.7536421499791501
511.86,0.7708393002489
512.06,0.7594786197701824
512.26,0.7583588443564685
512.46,0.7684132325265534
512.67,0.7802103042576447
512.87,0.7719644430011999
513.07,0.7927961845592989
513.27,0.7829388709267452
513.48,0.7719791072491197
513.68,0.7683896362888883
513.88,0.7851791852318969
514.08,0.7799071282578268
514.29,0.7541749670215356
514.49,0.7631686561995497
514.69,0.7857445888742507
514.89,0.7797354411465146
515.09,0.7748796823390424
515.3,0.791464878625141
515.5,0.800872747606729
515.7,0.798162118567224
515.9,0.7964874534372203
516.11,0.7974069869138443
516.31,0.793604098398077
516.51,0.7924232331641712
516.71,0.8017966982096792
516.91,0.7803063749330073
517.12,0.7903902080648811
517.32,0.7845001258856803
517.52,0.7981142219929855
517.72,0.7748525130044017
517.92,0.8117767427668351
518.13,0.8016828001946417
518.33,0.8037887944221801
518.53,0.7965750934851584
518.73,0.8013969446008763
518.93,0.8022708538754345
519.14,0.8152277913184997
519.34,0.8031057606072779
519.54,0.8155762859315796
519.74,0.8120799057166621
519.94,0.8128969496048505
520.15,0.8266512566918658
520.35,0.8041903094370214
520.55,0.8280378958263176
520.75,0.8206032037115077
520.95,0.8232690996294162
521.16,0.8151409422031809
521.36,0.8412638209669957
521.56,0.8206353237054929
521.76,0.8227913532884239
521.96,0.8093297809090337
522.16,0.8024076520738469
522.37,0.7992348592970893
522.57,0.8301785337609549
522.77,0.817977066074893
522.97,0.8289883312635895
523.17,0.8241595579087693
523.37,0.8048640404740245
523.58,0.8153515298065653
523.78,0.8244813428133064
523.98,0.8155178909810376
524.18,0.8128203427237637
524.38,0.8227523579282937
524.58,0.824627738501848
524.79,0.8264869763443338
524.99,0.8304123729788865
525.19,0.8388807637483099
525.39,0.8119440560415918
525.59,0.82358297778572
525.79,0.8363760060386829
526.0,0.8279692895724707
526.2,0.8097746969758647
526.4,0.8215800103013314
526.6,0.8212765003896363
526.8,0.8275610600656766
527.0,0.8297867116488962
527.2,0.8130686074111253
527.41,0.8140022981631879
527.61,0.8226521276797532
527.81,0.826238536938259
528.01,0.8526264473270725
528.21,0.8506435895400619
528.41,0.8189247485401202
528.61,0.8391367034222661
528.82,0.8328204917304534
529.02,0.8315284026296782
529.22,0.8527483391039659
529.42,0.8174003190333583
529.62,0.8286633348409751
529.82,0.8489976654671737
530.02,0.8254256136235845
530.22,0.8279666983242284
530.43,0.8370270887292882
530.63,0.8403836123470427
530.83,0.8306180124138968
531.03,0.8381333623260767
531.23,0.8502392598543784
531.43,0.8356305179052496
531.63,0.8432191679673919
531.83,0.8342830746701781
532.03,0.8474782658165355
532.24,0.8445266791765229
532.44,0.8321307014189046
532.64,0.8447028481189067
532.84,0.8314892988379137
533.04,0.8213428255088104
533.24,0.8364633482002783
533.44,0.8482790753726569
533.64,0.8330206256182122
533.84,0.8398489261990864
534.04,0.8471604067626336
534.25,0.848073437572272
534.45,0.8305812674340197
534.65,0.8407254247727768
534.85,0.856374899399285
535.05,0.8418238663182721
535.25,0.8414021163510939
535.45,0.853615733004515
535.65,0.8540804747316234
535.85,0.8558804917475262
536.05,0.8773140631642187
536.25,0.847693228519973
536.46,0.8492301390058403
536.66,0.8415690565725605
536.86,0.8488611497583906
537.06,0.8390429862359647
537.26,0.8493518486914442
537.46,0.8598171872834646
537.66,0.8405478946955135
537.86,0.8445308127915365
538.06,0.8353715359746
538.26,0.8378774114048569
538.46,0.8568099874911089
538.66,0.8461036639199244
538.86,0.8289811304008169
539.07,0.8426973452115574
539.27,0.8515961153825443
539.47,0.8392899649743258
539.67,0.8385606321320543
539.87,0.8491243983886864
540.07,0.8479820505711583
540.27,0.8618406051026792
540.47,0.850018207261954
540.67,0.8538759127336627
540.87,0.8436164789303001
541.07,0.867775370518642
541.27,0.8593186115361292
541.47,0.8548789756544836
541.67,0.8543148428494746
541.87,0.8512807703750002
542.07,0.8536162967842086
542.27,0.8579074185891364
542.47,0.8613192745579973
542.67,0.8547190448554203
542.87,0.8401891389124361
543.08,0.844709152076226
543.28,0.8460301712896868
543.48,0.856335659025108
543.68,0.8583342400869244
543.88,0.8599544349285388
544.08,0.8620206305104112
544.28,0.8532027285024896
544.48,0.8386082769348252
544.68,0.8663974272108713
544.88,0.8652330201415614
545.08,0.8760402205072346
545.28,0.8730308387046375
545.48,0.8610120329018045
545.68,0.8445080498465537
545.88,0.8481478805754037
546.08,0.8525694548489358
546.28,0.8606021198280178
546.48,0.8528339138907012
546.68,0.8487993298761888
546.88,0.8607409442164881
547.08,0.8720808248862045
547.28,0.845091473966035
547.48,0.8458049989713817
547.68,0.8871439635972644
547.88,0.871157677659955
548.08,0.8779881760147522
548.28,0.8629944560911698
548.48,0.8617644394621747
548.68,0.8614887303940081
548.88,0.8527699223735922
549.08,0.8663037638068444
549.28,0.8676816534219468
549.48,0.8566266416354937
549.68,0.8663318339796281
549.88,0.8667705150959591
550.08,0.8547452667679024
550.28,0.8664921554502626
550.48,0.8664363438826933
550.68,0.8628262285079663
550.88,0.8593688770457347
551.08,0.874470929732406
551.28,0.8602375412333081
551.48,0.868002329521629
551.68,0.8622939902700285
551.88,0.8503172039234965
552.08,0.8665269045254886
552.28,0.8630926745196719
552.48,0.8277826109559768
552.68,0.8527521176595216
552.88,0.8498445258963211
553.08,0.8742733715747215
553.28,0.8469211788821173
553.48,0.8694258857070493
553.68,0.8643625365230605
553.88,0.8828076553821994
554.08,0.857866043470371
554.28,0.8837460636121035
554.47,0.872939573026757
554.67,0.8812681959337018
554.87,0.876524891921645
555.07,0.8802441667578214
555.27,0.8563904397557913
555.47,0.8502696442236138
555.67,0.8664603507987024
555.87,0.8627056651951095
556.07,0.8624620286356035
556.27,0.8544161792495604
556.47,0.8553104619907309
556.67,0.8540864656199898
556.87,0.8623835024693951
557.07,0.8630202484030891
557.27,0.8617498117301352
557.47,0.8814447941478256
557.67,0.8675459211745072
557.87,0.8763655098930844
558.07,0.8784391945320508
558.26,0.8634542305405475
558.46,0.8572363931496704
558.66,0.8616797724429252
558.86,0.8629024186518804
559.06,0.8791476431073402
559.26,0.861383740213003
559.46,0.8616756803202277
559.66,0.8619990963234423
559.86,0.873587881715999
560.06,0.8667268579738168
560.26,0.9032075421482318
560.46,0.8581448753433428
560.66,0.857135424685315
560.86,0.867536097613579
561.05,0.8579983080279621
561.25,0.8614654423248719
561.45,0.8748933846501955
561.65,0.8550663411249053
561.85,0.8628629175718413
562.05,0.8432667761286027
562.25,0.8529248132111513
562.45,0.8660511132962027
562.65,0.8730342891527901
562.85,0.875091996800974
563.05,0.8589339222348972
563.24,0.8689930726552807
563.44,0.8755077542964231
563.64,0.8582665335120596
563.84,0.8640284263800839
564.04,0.8611120945693437
564.24,0.8443661390550374
564.44,0.871167392607336
564.64,0.8665818922559276
564.84,0.8621026356231067
565.03,0.8569521909452262
565.23,0.8692397983988762
565.43,0.8761849788215799
565.63,0.8664250873825475
565.83,0.8449482243208405
566.03,0.8698836001012933
566.23,0.8736509655867367
566.43,0.8594500956906386
566.63,0.8627090608993768
566.82,0.8635177055772948
567.02,0.8626870496647405
567.22,0.85858645338449
567.42,0.8510724943694173
567.62,0.8592245375741918
567.82,0.8715228851948764
568.02,0.8724572520126667
568.22,0.8518728165581916
568.41,0.878976518130073
568.61,0.8790323117040966
568.81,0.8683837308102719
569.01,0.8794989559538314
569.21,0.8707897420442692
569.41,0.8763424334330312
569.61,0.8673777524649474
569.8,0.8841492793313858
570.0,0.8679576353473387
570.2,0.8780778267503495
570.4,0.8812906172193792
570.6,0.8850593899445816
570.8,0.867158658687876
571.0,0.8721248913444604
571.19,0.8822364751119477
571.39,0.8539561298762799
571.59,0.8554456205974267
571.79,0.8715592779541874
571.99,0.8833872643931611
572.19,0.879797890074127
572.38,0.8660551165713853
572.58,0.8755183304997075
572.78,0.876421954371045
572.98,0.861841401367339
573.18,0.8773887329189736
573.38,0.8831446633572012
573.57,0.8556775739816532
573.77,0.8694420907334638
573.97,0.8771344074950206
574.17,0.8726025856140172
574.37,0.8860908691964182
574.57,0.8784019613275165
574.76,0.8701049796432669
574.96,0.8734245977407048
575.16,0.8678515184832437
575.36,0.8762655569279196
575.56,0.8763517563364416
575.75,0.8753722653030866
575.95,0.88227978592961
576.15,0.8680194667924517
576.35,0.8725142103263379
576.55,0.8781819171490516
576.74,0.8709246544217237
576.94,0.8732744940216125
577.14,0.8806465262956317
577.34,0.8715030239393644
577.54,0.8821280465761241
577.74,0.8706766239825419
577.93,0.8767900794625894
578.13,0.8663783421543205
578.33,0.8627603515966815
578.53,0.8584507515747272
578.72,0.8570033741354091
578.92,0.8662892254817495
579.12,0.8967609461887744
579.32,0.8736559515272098
579.52,0.8914105995836468
579.71,0.8766227300428029
579.91,0.8776032103131619
580.11,0.8776341860870274
580.31,0.8906062357091671
580.51,0.8788332325045034
580.7,0.8853153055594231
580.9,0.8803029199491181
581.1,0.8963050134029248
581.3,0.8873075483797414
581.49,0.8732926325726053
581.69,0.8570184106981662
581.89,0.8703639591700371
582.09,0.8871154499386846
582.29,0.8791594545739185
582.48,0.8806221032648954
582.68,0.873637178658974
582.88,0.8815344269213947
583.08,0.876264807723929
583.27,0.8714673380556226
583.47,0.8749234823192302
583.67,0.8651187455913374
583.87,0.8704248316859927
584.06,0.8835030461726928
584.26,0.8768316661658009
584.46,0.8793867699841322
584.66,0.8673079644464942
584.85,0.8651022778989119
585.05,0.8666163861677001
585.25,0.8829759137700217
585.45,0.8817226551992988
585.64,0.8777451504954819
585.84,0.8806528839522441
586.04,0.8598528335861161
586.24,0.8674779851479127
586.43,0.890881262470302
586.63,0.8670156916488165
586.83,0.8749586851204777
587.03,0.8686107458430107
587.22,0.8635450340427597
587.42,0.8840549438961951
587.62,0.8736592240032045
587.82,0.8780404490623516
588.01,0.8645023047332018
588.21,0.8755456176751915
588.41,0.8725189195871772
588.6,0.8873209793269715
588.8,0.8869812973625795
589.0,0.8746560172386109
589.2,0.8805675180911376
589.39,0.8685824331777197
589.59,0.88963795916747
589.79,0.8664295140669261
589.98,0.8746198300161334
590.18,0.889176780084187
590.38,0.8752467395980803
590.58,0.8896456686840224
590.77,0.8750758644840186
590.97,0.8587958109756078
591.17,0.87453054620472
591.36,0.8614087605557469
591.56,0.8772633475068315
591.76,0.8671204382146893
591.96,0.8748322385155447
592.15,0.8810948336604467
592.35,0.8834875203164921
592.55,0.8799272456394984
592.74,0.8973995828034677
592.94,0.8784154207793005
593.14,0.8873680715121236
593.33,0.8799905153783774
593.53,0.8714931205882362
593.73,0.8857828501530194
593.92,0.8769624220058271
594.12,0.8921479146801979
594.32,0.8606226534973719
594.51,0.8678536609816504
594.71,0.873024312003996
594.91,0.8928419461256201
595.11,0.8836205792082815
595.3,0.8772785441737599
595.5,0.8662350130436792
595.7,0.8855646340501184
595.89,0.8885811764316923
596.09,0.8731010588723963
596.29,0.8693473112253036
596.48,0.8775809993179321
596.68,0.8793929082186532
596.88,0.8942650326412325
597.07,0.8855990559736685
597.27,0.8811064886009975
597.47,0.8928993121192578
597.66,0.8833897704473102
597.86,0.8679075724865976
598.06,0.883374260597004
598.25,0.8824185492749129
598.45,0.8870478212054006
598.64,0.8840360440836862
598.84,0.8788352398060176
599.04,0.8811493108563229
599.23,0.8799060316814457
599.43,0.8806981668781115
599.63,0.873364732247505
599.82,0.8962543893227807
600.02,0.893635610884276
600.22,0.8822432837322848
600.41,0.8764247191064329
600.61,0.8847714297528079
600.81,0.876220275798244
601.0,0.8906095383118078
601.2,0.8575391106828149
601.39,0.8782517379428918
601.59,0.8862490637567935
601.79,0.8890677484410551
601.98,0.8868414332420698
602.18,0.8686047838744297
602.38,0.8989126162182257
602.57,0.8730360110895132
602.77,0.896477889837083
602.96,0.8998161213700566
603.16,0.8978614092267709
603.36,0.9019596032268692
603.55,0.890279358110042
603.75,0.8891880337246095
603.95,0.8844289824630499
604.14,0.8779565482822451
604.34,0.8825608028362988
604.53,0.883396629225005
604.73,0.8754420568643433
604.93,0.8868394800559446
605.12,0.8851012268820886
605.32,0.8823471415938314
605.51,0.8825981009438573
605.71,0.8907805741191425
605.91,0.8860228796630966
606.1,0.8728667553796572
606.3,0.8799210338369549
606.49,0.8877309192853616
606.69,0.884466379376074
606.89,0.8918965119583057
607.08,0.8866740380963167
607.28,0.8722622830466505
607.47,0.8984253268376031
607.67,0.8773908693054591
607.87,0.9020476640150036
608.06,0.8824050043148927
608.26,0.8833277451447112
608.45,0.9083693981332858
608.65,0.886078516190917
608.84,0.9054328055141518
609.04,0.8756515733189433
609.24,0.872071504520998
609.43,0.8843001807980672
609.63,0.8875381117213542
609.82,0.8936138996411697
610.02,0.889050426515426
610.21,0.8685048120784254
610.41,0.8933812718228459
610.61,0.8924422316456049
610.8,0.8984724588284223
611.0,0.8883277104963728
611.19,0.907223034750473
611.39,0.8863464481730777
611.58,0.8751461027358547
611.78,0.8926977200233492
611.98,0.8855945938581774
612.17,0.8958011471889901
612.37,0.8944289108740607
612.56,0.8879162628416359
612.76,0.9101561936420272
612.95,0.9043825791357785
613.15,0.887457172765521
613.34,0.8726714273556513
613.54,0.8845906058227977
613.73,0.876041497046904
613.93,0.8834412874733601
614.13,0.8800251258195836
614.32,0.8723098922378745
614.52,0.8653107695711401
614.71,0.8903116064757237
614.91,0.8815926382416512
615.1,0.885399310727577
615.3,0.8994178401689977
615.49,0.8850772685435979
615.69,0.8861443786409089
615.88,0.8820796856523438
616.08,0.8953156169339287
616.27,0.8682145166874813
616.47,0.8956446757215324
616.66,0.8932048443870467
616.86,0.8964835523330472
617.06,0.8925716456475535
617.25,0.8872768407804215
617.45,0.8781092677875111
617.64,0.8669621735957386
617.84,0.9073957034295057
