Wavelength [nm],#21-482-∆28.csv
498.88,0.9444653904770371
499.08,0.9526526052348394
499.28,0.9727804797347599
499.49,0.9472345945036635
499.69,0.9440939447311286
499.89,0.9246751942950997
500.1,0.9303015658065974
500.3,0.894871146126853
500.5,0.8371893140574967
500.7,0.7982871894774551
500.91,0.7625607861310215
501.11,0.6940169290240561
501.31,0.6145746938854288
501.52,0.5311623076065878
501.72,0.4591031382931733
501.92,0.38401352314739723
502.13,0.326582774497493
502.33,0.2550907125920563
502.53,0.18929304863685334
502.74,0.1471567787449899
502.94,0.11586207998551239
503.14,0.07530236863031378
503.34,0.06574553017650694
503.55,0.050332827036758176
503.75,0.03292464497977477
503.95,0.026914363295619043
504.16,0.01704422528761045
504.36,0.011381760904238257
504.56,0.0184141210436037
504.76,0.013127664998329557
504.97,0.010169783631896509
505.17,0.010628792605586718
505.37,0.006734499937706273
505.58,0.005627113116101713
505.78,0.006033297342375194
505.98,0.01016684925236735
506.18,0.007357792117305086
506.39,0.00832511747608866
506.59,0.007549797427736026
506.79,0.008340433775200268
507.0,0.007214441184582106
507.2,0.004863421262240553
507.4,0.007321162606147654
507.6,6.562564028833748e-05
507.81,0.011962587987648767
508.01,0.0031121546402589416
508.21,0.004085581284018466
508.41,0.0019631390510469883
508.62,0.008775749019653228
508.82,0.0026799669868467295
509.02,0.0061547851550345775
509.23,0.004231441316259255
509.43,0.006226489207627563
509.63,0.0052502728227322385
509.83,0.010602111479877864
510.04,0.007382453813959049
510.24,0.00764418856152041
510.44,0.006568387023499476
510.64,0.005749088116814542
510.85,0.0031197332090221303
511.05,0.005708903462137844
511.25,0.002838430127969503
511.45,0.0019255243739413378
511.66,0.0028061561490266887
511.86,0.004259375036863158
512.06,0.008210745784587897
512.26,0.007693091573056456
512.46,-0.0017842173851371462
512.67,0.001242050850967583
512.87,0.002801031064743757
513.07,0.006695153636383162
513.27,0.007869275746705848
513.48,0.0009485495230079254
513.68,0.003974406439728624
513.88,0.002489776186921344
514.08,0.007500969776985326
514.29,0.004093456138529054
514.49,0.0051064752975222005
514.69,0.00353834895228661
514.89,0.005684278592155152
515.09,0.0021694028000795096
515.3,0.008831565532596465
515.5,0.001452150744995686
515.7,0.00818239811113874
515.9,0.00737996344166178
516.11,0.002883629953159248
516.31,0.007081686502510309
516.51,0.006177271988838562
516.71,0.006782590720064747
516.91,0.0029474625523214725
517.12,0.002682339625331218
517.32,0.007740133952728313
517.52,0.003462611452122566
517.72,0.003019895657721849
517.92,0.0024526799978796068
518.13,0.0033993577511584275
518.33,0.005590542424120475
518.53,0.0047093430223999625
518.73,0.007571958531877388
518.93,0.002762467194379051
519.14,0.006983747266972487
519.34,0.005828441682143688
519.54,0.002296007204024825
519.74,0.004490382520131151
519.94,0.0006386041901000022
520.15,0.0030984154251321575
520.35,0.0022480272138790496
520.55,0.006233914592224827
520.75,0.00424307429753246
520.95,0.006017707000746287
521.16,0.004897810524796233
521.36,0.00040044235393709983
521.56,0.006152527257324998
521.76,0.0024142680043763454
521.96,0.003099375214332535
522.16,0.006549584037952537
522.37,0.003819326677775652
522.57,0.0035558810631145564
522.77,0.0034216294970232956
