Wavelength [nm],#13-inconnu.csv
400.08,0.8730538107660395
400.29,0.8726330787471743
400.5,0.8878848078388026
400.71,0.937933613525114
400.92,0.9197715570272036
401.13,0.90861029225521
401.34,0.8572361631159352
401.54,0.889916843658879
401.75,0.8907215748341014
401.96,0.9675443759637695
402.17,0.9985304301399263
402.38,0.8825108763206961
402.59,0.9180405042344472
402.8,0.9281062992329615
403.01,0.9366125096420203
403.22,0.8427826052746755
403.43,0.9682964681849059
403.63,0.920535640748618
403.84,0.9258267605963443
404.05,0.9372891199070807
404.26,0.9123577212819318
404.47,0.9469005744846535
404.68,0.8531625511686254
404.89,0.9511845359165337
405.1,1.0298519673765756
405.31,0.871806236429163
405.52,0.88548692863997
405.72,0.8953233491866402
405.93,0.9281488338870588
406.14,0.888814656249858
406.35,0.9413617751039742
406.56,0.8620228307546234
406.77,0.9045791011611469
406.98,0.8363265118648455
407.19,0.8346840860457259
407.39,0.9370468044554106
407.6,0.8590834160408582
407.81,0.9704169114959493
408.02,0.8590834160408582
408.23,0.8894921917658621
408.44,0.8367531441559045
408.65,0.8249788333369515
408.86,0.8468904086420663
409.06,0.8092931277603926
409.27,0.9048181101475391
409.48,0.8716848822585358
409.69,0.8913661724160389
409.9,0.8892159761411988
410.11,0.8386113610635395
410.32,0.8506871802868269
410.52,0.8432913411471926
410.73,0.8861658784267961
410.94,0.8684611744913516
411.15,0.9029094300705478
411.36,0.8993887282604806
411.57,0.8266538800026836
411.78,0.8934345859443407
411.98,0.9390434109874107
412.19,0.8958653121882698
412.4,0.888332544552841
412.61,0.8917738839038651
412.82,0.9719249770754309
413.03,0.9976783902392177
413.23,1.0267918124489326
413.44,1.0
413.65,0.8452764801697877
413.86,0.962615639572366
414.07,0.9509123628262397
414.28,0.9884722400759671
414.48,0.9811628342640312
414.69,0.9135973478322597
414.9,0.9110118710694893
415.11,0.8842771836630946
415.32,0.9199976080757343
415.53,0.8883687727034433
415.73,0.9636157870222455
415.94,0.8647647263217572
416.15,0.9567269179223757
416.36,0.8617035309015124
416.57,0.8923279852968581
416.78,0.8597173420206076
416.98,0.8670686703581897
417.19,0.8151629140604392
417.4,0.852983362565201
417.61,0.8508040757351147
417.82,0.9139984532095901
418.02,0.8709305996620054
418.23,0.8630096984607298
418.44,0.904201429703683
418.65,0.9023865693751029
418.86,0.955775265169442
419.07,0.9220089847657649
419.27,1.0113061903425613
419.48,0.9614737383936173
419.69,0.8817223425365041
419.9,0.8920936060388357
420.11,0.8525392034753533
420.31,0.9245071238481453
420.52,0.8815065361836113
420.73,0.9278067336003365
420.94,0.883257733246801
421.15,0.9070590664608305
421.35,0.8731626597298595
421.56,0.8628382365745354
421.77,0.9432806766985193
421.98,0.9214426540469084
422.19,0.9060374765539398
422.39,0.9654680413201777
422.6,1.0068327931938919
422.81,0.8893395152159798
423.02,0.9042366525887465
