Wavelength [nm],#44.csv
440.64,0.0307466589391205
440.85,0.018357334640965943
441.05,0.058172147352984614
441.26,0.051322376444625145
441.47,0.03361451238473538
441.67,0.02415819040584407
441.88,0.05130551446558192
442.09,0.03209675463859985
442.29,0.02577011436332863
442.5,0.016698535349692345
442.71,0.061646327580176866
442.91,0.002923378324666706
443.12,0.01942733954843077
443.33,0.029539736357315428
443.53,0.03813296507845949
443.74,0.04924545977854783
443.95,0.014530644144594705
444.15,0.03855126961470931
444.36,0.02881987743911555
444.57,0.01912254365271964
444.77,0.034974144123128964
444.98,0.035912404751719695
445.19,0.05098048152410471
445.39,0.03423961392118342
445.6,0.015454163401142675
445.81,0.03419946871702227
446.01,0.013944538816801329
446.22,0.038098741486361484
446.43,0.024663653147188273
446.63,0.026164294884701757
446.84,0.027318719838866905
447.05,0.014236067591126125
447.25,0.04128574681979376
447.46,0.043541844933157034
447.67,0.034665945285408145
447.87,0.028248756879172745
448.08,0.04688177811680734
448.28,0.025318706047819994
448.49,0.03937243117018919
448.7,0.044434533845300404
448.9,0.0264187075491703
449.11,0.02570024392370528
449.32,0.023281024495686666
449.52,0.028867165540518394
449.73,0.040653240783971964
449.93,0.043676777134958614
450.14,0.03919455623271174
450.35,0.01601917337669549
450.55,0.013068682232491607
450.76,0.041054094575221356
450.97,0.008904448497671948
451.17,0.03469497219320782
451.38,0.042640967706722106
451.58,0.03678085455604386
451.79,0.01398778253655269
452.0,0.019185686929206178
452.2,0.04939146804239173
452.41,0.028618514631012077
452.62,0.015560277994543636
452.82,0.022822711645136287
453.03,0.021045285459097132
453.23,0.021434613002975042
453.44,0.05309443392159149
453.65,0.024740993041783343
453.85,0.030422841943059904
454.06,0.014351659538617277
454.26,0.04421279295252925
454.47,0.028929364026736373
454.68,0.018508325173292255
454.88,0.047677936775588035
455.09,0.022520701112849654
455.29,0.005649520149825839
455.5,0.03760710615125747
455.71,0.018853718528117708
455.91,0.020868000813952844
456.12,0.023890362886940613
456.32,0.01338343350088038
456.53,0.01713679072509644
456.73,0.02488931412623271
456.94,0.02868996567473793
457.15,0.03721800583223308
457.35,0.01606732686037493
457.56,0.020021753415117707
457.76,0.028179849607572634
457.97,0.030350648849987078
458.18,0.034997306485211425
458.38,0.014579095999957312
458.59,0.03161750081082003
458.79,0.027053390383120903
459.0,0.03489030678175185
459.2,0.03334413565378857
459.41,0.02330939831480404
459.62,0.023095056009492146
459.82,0.021441104824559087
460.03,0.0076309671613435616
460.23,0.021292937350736015
460.44,0.04066059836858939
460.64,0.029009546240384872
460.85,0.011692246724404136
461.06,0.029336495532886385
461.26,0.028256509381081766
461.47,0.011441166104690634
461.67,0.03446916847155781
461.88,0.024511541778451298
462.08,0.023027836863035254
462.29,0.03775429852115298
462.49,0.025074768861742144
462.7,0.031721372401255894
462.91,0.02490953707229693
463.11,-0.002419097174677056
463.32,0.02428186551993993
463.52,0.012327385131917726
463.73,0.015561162897491388
463.93,0.00822100890748519
464.14,0.0199150615456949
464.34,0.03020299736302814
464.55,0.030472010195677895
464.75,0.01765101447288958
464.96,0.011009166076987882
465.16,0.03569648790581261
465.37,0.02000072714051992
465.58,0.024914033887217638
465.78,0.025240914896087326
465.99,0.019423429659110588
466.19,0.027943715888680085
466.4,0.02568031458067904
466.6,0.02700467200261879
466.81,0.024658351140486028
467.01,0.022151420494327327
467.22,0.013189823066706137
467.42,0.02228662708014587
467.63,0.024901989158733102
467.83,0.016694813943338598
468.04,0.021989963330110156
468.24,0.024966490835060383
468.45,0.01982430700296238
468.65,0.012595954237639791
468.86,0.021981711277959518
469.06,0.004642893892827889
469.27,0.00016766690856779299
469.47,0.01690286965821546
469.68,0.018259091160339767
469.88,0.02675249007430899
470.09,0.01714866450385843
470.29,0.015225736203671486
470.5,0.027403891551014616
470.7,0.020425637014777932
470.91,0.007349610636523118
471.11,0.019669849201392
471.32,0.014916465757233599
471.52,0.023789411381863093
471.73,0.0032544884773667276
471.93,0.012665181501247845
472.14,0.016485801582592604
472.34,0.014019308295025436
472.55,0.010990407216822323
472.75,0.012206778553999627
472.96,0.014336460151654214
473.16,0.008106402174044763
473.37,0.02358865504978904
473.57,0.01845819299530336
473.78,0.00884384777849352
473.98,0.006861466556528187
474.19,0.011445164172436911
474.39,0.004167413375708435
474.6,0.013404379149826983
474.8,0.015281712100738414
475.01,0.0060627975407530005
475.21,0.013343869791558367
475.42,0.020422625009612203
475.62,0.020975179808820747
475.83,0.0038349896332308675
476.03,0.014984136154281185
476.24,0.009936387130031537
476.44,0.016098875479596698
476.64,0.008807124447839213
476.85,0.014996070567435049
477.05,0.012152832579512003
477.26,0.0061401078196795834
477.46,0.01872325878576914
477.67,0.013650323477420592
477.87,0.01094414616981442
478.08,-0.002047493914081239
478.28,0.006921459146776044
478.49,0.022460864181064837
478.69,0.009325291813187253
478.9,0.02022495732306003
479.1,0.015443252136269889
479.3,0.01942111901629708
479.51,0.01124784899909742
479.71,0.008699032979868194
479.92,0.0182344017085087
480.12,0.012721382663579204
480.33,0.003940754804240154
480.53,0.006997537385117305
480.74,0.016341990006785524
480.94,0.013026979592000297
481.14,0.003535757168614469
481.35,0.007208664771933252
481.55,0.010623896711283099
481.76,0.008105668691684803
481.96,0.0066005443442662
482.17,0.010567452124516605
482.37,0.012461943665876699
482.57,0.008083087641227307
482.78,0.010691988286134714
482.98,0.011352000347457642
483.19,0.009704896718631542
483.39,0.007395606984650786
483.6,0.01155091054605291
483.8,0.006882167383482067
484.0,0.01257485584704073
484.21,0.005271607034253634
484.41,0.008943485246468513
484.62,0.007499537443332317
484.82,0.005523597240085621
485.02,0.011598047560913838
485.23,0.015746382082077345
485.43,0.010055975852726941
485.64,0.008716854953767783
485.84,0.009740712791636505
486.05,0.010541175880943124
486.25,0.012309609022422136
486.45,0.013540515453300745
486.66,0.012544684209294324
486.86,0.0028626709965037015
487.07,0.010039906356971951
487.27,0.013644284225332853
487.47,0.009910389808665815
487.68,0.01018106194398139
487.88,0.012378970599202373
488.09,0.016539982791398428
488.29,0.008997026808135323
488.49,0.012215671147971653
488.7,0.007516346047904082
488.9,0.008690640862884026
489.1,0.01443892574749444
489.31,0.010513838164602973
489.51,0.008120831230156018
489.72,0.008038796845021848
489.92,0.014538298596166106
490.12,0.008028860963704677
490.33,0.006820115643007073
490.53,0.0044580994683145105
490.74,0.011180359795119273
490.94,0.00961953834304234
491.14,0.006976027539528866
491.35,0.00932970651748666
491.55,0.011594540119788936
491.75,0.00781886902078032
491.96,0.012612682865015728
492.16,0.004815452278350792
492.36,0.009378898117834388
492.57,0.010731512696270524
492.77,0.008920090035002284
492.98,0.014834062820374434
493.18,0.01027407592771055
493.38,0.010238714686692508
493.59,0.012041558557937147
493.79,0.007855351928510765
493.99,0.009514360866838854
494.2,0.00799926480980735
494.4,0.004146063698668242
494.6,0.009520719205261558
494.81,0.01244623362303464
495.01,0.005418272592973896
495.22,0.011422570990949291
495.42,0.01080668439261733
495.62,0.014256970960297863
495.83,0.00946621495115736
496.03,0.009748870599416638
496.23,0.010426087844543588
496.44,0.010760151928274073
496.64,0.011780467030020798
496.84,0.013850308224464194
497.05,0.014275602971250708
497.25,0.018677676934055934
497.45,0.010455028106562477
497.66,0.017246385031680994
497.86,0.011221111083263022
498.06,0.01168089705317311
498.27,0.014925600990569207
498.47,0.011032112447703107
498.67,0.019609509628779723
498.88,0.021736493787809195
499.08,0.01681840709515426
499.28,0.018845798255254193
499.49,0.02560910083441655
499.69,0.020580602395614694
499.89,0.020777525836296096
500.1,0.022387751971484612
500.3,0.023868048779562823
500.5,0.014995350047855198
500.7,0.029247795263826697
500.91,0.02294279985922514
501.11,0.02082452335459816
501.31,0.02868649653957442
501.52,0.03356884147801222
501.72,0.03534602071493012
501.92,0.030630230614496004
502.13,0.031671467913890826
502.33,0.029134895411646714
502.53,0.03138603634740474
502.74,0.039155440422723786
502.94,0.037531991275469856
503.14,0.0383376569201288
503.34,0.0417721008718956
503.55,0.04091727391860523
503.75,0.048044283723326094
503.95,0.049884812081795044
504.16,0.04718995844091583
504.36,0.04445173721201902
504.56,0.052794906796601836
504.76,0.05611808934496789
504.97,0.0557721088064585
505.17,0.053160615236666924
505.37,0.061803202888344094
505.58,0.06350745606590281
505.78,0.0634239716133028
505.98,0.06109398847608318
506.18,0.06225044877441264
506.39,0.06598891179370303
506.59,0.07052216765781566
506.79,0.0668218422203624
507.0,0.07561474510974432
507.2,0.07999911224436954
507.4,0.08512533570464847
507.6,0.08404340109138947
507.81,0.08832728295135892
508.01,0.09022558263849138
508.21,0.0797772951786351
508.41,0.09231145349878421
508.62,0.09697393118937171
508.82,0.09737444431406857
509.02,0.10441827248826469
509.23,0.10359317030184992
509.43,0.1033662755531136
509.63,0.10405652916466417
509.83,0.10801517683874828
510.04,0.11580599790855664
510.24,0.11106252711546917
510.44,0.11904257045966037
510.64,0.11674782844958678
510.85,0.1153019925652335
511.05,0.11982991751657139
511.25,0.12194787921383712
511.45,0.12979508457613337
511.66,0.12761875390494798
511.86,0.13202269590553598
512.06,0.1324144093458872
512.26,0.13135955024287238
512.46,0.13445105072424235
512.67,0.13670908885923314
512.87,0.13808299479915778
513.07,0.14770517656433785
513.27,0.14580980141675987
513.48,0.1427633252483606
513.68,0.1435215448807201
513.88,0.1469823480249907
514.08,0.14371890758876013
514.29,0.14162941048699296
514.49,0.1519747140741467
514.69,0.15652466629323636
514.89,0.14794368152930973
515.09,0.15402938542520428
515.3,0.15984407830705863
515.5,0.15779172907029113
515.7,0.15540532339151658
515.9,0.16249623368768287
516.11,0.15989628654752377
516.31,0.1632032431172186
516.51,0.16283898280833198
516.71,0.164269236436248
516.91,0.16314073083033698
517.12,0.15893474147218237
517.32,0.16513307822229553
517.52,0.16509285179629257
517.72,0.16260310655612908
517.92,0.16851088147793472
518.13,0.15968907150505007
518.33,0.1675159150223704
518.53,0.16422787675280648
518.73,0.1681221517492648
518.93,0.16953758627682505
519.14,0.17085412238721712
519.34,0.16715468944263215
519.54,0.16797076312866083
519.74,0.15716086905591126
519.94,0.1685994834905492
520.15,0.16462526604311004
520.35,0.17000243782001578
520.55,0.16397271252238904
520.75,0.1693300094034796
520.95,0.16818350396635662
521.16,0.16600080724479388
521.36,0.16421248757695028
521.56,0.1671063457205949
521.76,0.16680452275838917
521.96,0.16184079430367546
522.16,0.16471307342101837
522.37,0.1620382123972881
522.57,0.1612875955472842
522.77,0.16074064888571854
522.97,0.16010579781755171
523.17,0.1559878717634796
523.37,0.15554556626069138
523.58,0.15635325689465643
523.78,0.15412828498125594
523.98,0.15446617854413447
524.18,0.1514522203477289
524.38,0.15462295805478551
524.58,0.1493900682987151
524.79,0.1542611090968127
524.99,0.15305683793432145
525.19,0.1468029007475173
525.39,0.14588566117401106
525.59,0.14150931275848497
525.79,0.14220039408287505
526.0,0.13962937441071
526.2,0.13746566566450144
526.4,0.13451221180591486
526.6,0.13323398926945024
526.8,0.13769553652193242
527.0,0.13933506454047115
527.2,0.13297918195245584
527.41,0.12808269110403103
527.61,0.12832659842597105
527.81,0.12324142799231341
528.01,0.12948845145412782
528.21,0.12516710962039185
528.41,0.12188463753532545
528.61,0.1230321149878307
528.82,0.12311651468941043
529.02,0.12162394750370162
529.22,0.12146329189341176
529.42,0.11643963897151122
529.62,0.1150388202109072
529.82,0.11226016067644175
530.02,0.11245706466790918
530.22,0.10906416722799568
530.43,0.1130574046108622
530.63,0.10429172837795672
530.83,0.10297896925647043
531.03,0.10072920032685025
531.23,0.0958329990632687
531.43,0.09948092678789225
531.63,0.09918367299477397
531.83,0.09532412918015568
532.03,0.09646038009639375
532.24,0.0928385277697462
532.44,0.08906061718406169
532.64,0.093792893210257
532.84,0.08398768350710117
533.04,0.08519044420772487
533.24,0.08824035557471939
533.44,0.08988784312852542
533.64,0.08246974538417616
533.84,0.07942710499528571
534.04,0.07902437306202552
534.25,0.07925587592697755
534.45,0.07705822464522921
534.65,0.07242842885432792
534.85,0.07739490932637035
535.05,0.06948872960237801
535.25,0.07232569881900774
535.45,0.06798037863289799
535.65,0.06654264128683894
535.85,0.06889803583691557
536.05,0.0639159622529758
536.25,0.06169284524230883
536.46,0.06750020540169822
536.66,0.06027877829889614
536.86,0.05958048738554092
537.06,0.05613348757425802
537.26,0.05751616591108778
537.46,0.056382975832651096
537.66,0.05003666363570496
537.86,0.05037450320119644
538.06,0.053252791568400876
538.26,0.05172581262605774
538.46,0.052002026027681524
538.66,0.04851355544613869
538.86,0.046314549940376155
539.07,0.05159518785285631
539.27,0.05023667747362729
539.47,0.04402490731588406
539.67,0.04479901535314813
539.87,0.041865449569901736
540.07,0.04247880661300398
540.27,0.04111961925773188
540.47,0.04047921359976947
540.67,0.04427529963210036
540.87,0.039928045700284756
541.07,0.03506466939344502
541.27,0.03596902646870288
541.47,0.034316795805926746
541.67,0.0347017348745007
541.87,0.03385996869514483
542.07,0.03238980083548561
542.27,0.03175570084880979
542.47,0.031365194186195766
542.67,0.02855326186633164
542.87,0.029757395770294296
543.08,0.02847754362442228
543.28,0.028559291535070086
543.48,0.030450424794722108
543.68,0.024917588683405406
543.88,0.02419525686714266
544.08,0.021853455020358705
544.28,0.023200713785461423
544.48,0.01977326674475936
544.68,0.024987737262498932
544.88,0.02507855443677229
545.08,0.02303795971689697
545.28,0.02090757670036728
545.48,0.025281945460862088
545.68,0.01871263554544608
545.88,0.020665407545780744
546.08,0.020289939483859747
546.28,0.01798889259616491
546.48,0.020261256495533835
546.68,0.01925315505874021
546.88,0.018822905519216063
547.08,0.015866596806229937
547.28,0.019439568199970208
547.48,0.013952459269177106
547.68,0.01955648526854266
547.88,0.015069640796042559
548.08,0.01329111507537328
548.28,0.009669802979998353
548.48,0.01513803948877633
548.68,0.012345286982464381
548.88,0.011978398757254777
549.08,0.014549991121740312
549.28,0.013059558817095033
549.48,0.01480525865440757
549.68,0.013112985355455853
549.88,0.012454686622864834
550.08,0.010439142129830176
550.28,0.009242255313216447
550.48,0.013217495258521039
550.68,0.011342630466473115
550.88,0.012141941353137039
551.08,0.009657093720804172
551.28,0.010648052105818923
551.48,0.009912544806114131
551.68,0.012086501409699888
551.88,0.00893254274811969
552.08,0.01154654353762393
552.28,0.011017906564251273
552.48,0.013085208911451533
552.68,0.008872964789769537
552.88,0.009197528358527713
553.08,0.006853851897904309
553.28,0.009214389996830967
553.48,0.008773040682106745
553.68,0.0078083335287184525
553.88,0.010294445587227145
554.08,0.007415854328724762
554.28,0.008815181497090577
554.47,0.007431394528168726
554.67,0.009422641688979773
554.87,0.009602938819787729
555.07,0.00788666596750082
555.27,0.011700471173484868
555.47,0.006812198400330064
555.67,0.010241597708501311
555.87,0.007193531366271592
556.07,0.0078927665581535
556.27,0.009159350706152402
556.47,0.007200881851653237
556.67,0.0037240343276702145
556.87,0.007847652404259494
557.07,0.006541668233070705
557.27,0.005330019442677357
557.47,0.00740675927903671
557.67,0.006543660119598965
557.87,0.0012795629039693062
558.07,0.005541059201111216
558.26,0.0054123567764418155
558.46,0.005005450201175209
558.66,0.004577576357819382
558.86,0.0036901228524478633
559.06,0.004377999799303944
559.26,0.004987284292611041
559.46,0.0021459482060354786
559.66,0.005587648835782697
559.86,0.005618777889393044
560.06,0.00620641139112014
560.26,0.003392420883312757
560.46,0.004893872871165305
560.66,0.006343425548895842
560.86,0.0056243598300547
561.05,0.004799857518144178
561.25,0.007202129716980293
561.45,0.007047494957467179
561.65,0.003987520347836815
561.85,0.004751395358759443
562.05,0.003749825130875738
562.25,0.005172396063631787
562.45,0.0033210615261892776
562.65,0.0062567305506809395
562.85,0.0061539083004944215
563.05,0.006391217540670334
563.24,0.005447410348676715
563.44,0.008469706327845532
563.64,0.004104650976496792
563.84,0.0027106715700350326
564.04,0.006608481701418509
564.24,0.002637540101004977
564.44,0.0053610921999524925
564.64,0.0022857563226121765
564.84,0.006368489779965005
565.03,0.004288595317357832
565.23,0.006496106519413621
565.43,0.0018150911663560253
565.63,0.005717634338025983
565.83,0.005108322906489687
566.03,0.0031530139103554907
566.23,0.0021941401320417905
566.43,0.004633386009119316
566.63,0.00152044290455854
566.82,0.0038756281162992223
567.02,0.0035168337327449203
567.22,0.0059633543344905825
567.42,0.004592047289737911
567.62,0.006734975565903309
567.82,0.005269808413945316
568.02,0.006422668519887546
568.22,0.004085157560724641
568.41,0.006379674212845789
568.61,0.00549573073544913
568.81,0.0029510733566952756
569.01,0.0020915964357711035
569.21,0.003979678208830001
569.41,0.0058787140614602095
569.61,0.005963754027688936
569.8,0.0047148833910491085
570.0,0.004743861488764678
570.2,0.00390066360858708
570.4,0.004704815181941055
570.6,0.0066752537280248825
570.8,0.006653847189077277
571.0,0.004032803916321684
571.19,0.003106590239362622
571.39,0.004211899817903389
571.59,0.004084764661578964
571.79,0.003311524887579902
571.99,0.007139733587439107
572.19,0.003888670182633744
572.38,0.00535308825739812
572.58,0.004909750017585068
572.78,0.00503829929508021
572.98,0.006149435642470526
573.18,0.00594874865327279
573.38,0.005431245906845781
573.57,0.007962174097285727
573.77,0.0033951970064698494
573.97,0.006010621637476491
574.17,0.0055924043760779306
574.37,0.004282061166661648
574.57,0.0033935728943656263
574.76,0.002311774554576471
574.96,0.007082062367166436
575.16,0.0035624210236531524
575.36,0.004556885448041945
575.56,0.006391174168574961
575.75,0.0033566424997030085
575.95,0.007664311974600986
576.15,0.010051594267273454
576.35,0.003415465919635244
576.55,0.003661320807359755
576.74,0.004776092780989037
576.94,0.006589652611038534
577.14,0.004624467499860154
577.34,0.00523339531325881
577.54,0.006439647657855828
577.74,0.002986034342295991
577.93,0.00809307362067427
578.13,-0.0005191597650844248
578.33,0.00669992180221119
578.53,0.0043649414015317035
578.72,0.004865893545444087
578.92,0.005792701536281687
579.12,0.004829102233033872
579.32,0.003833057093847046
579.52,0.006421261746951556
579.71,0.005466956513110331
579.91,0.00671764132643842
580.11,0.004041233104910853
580.31,0.005906622511826343
580.51,0.004943832410622448
580.7,0.005301416885396097
580.9,0.002492941070856916
581.1,0.006957020246027768
581.3,0.003471310418827181
581.49,0.004455521257498882
581.69,0.001414386225108072
581.89,0.0040659720364749855
582.09,0.007387980570102169
582.29,0.0065585472510507874
582.48,0.005531039321589363
582.68,0.00702792669882298
582.88,0.0007069350773561278
583.08,0.006031969266185047
583.27,0.0037558657235441176
583.47,0.006982459702374472
583.67,0.00313299135860041
583.87,0.0013597615364257607
584.06,0.005215680796682477
584.26,0.0017636199716653108
584.46,0.0033242414772698577
584.66,0.0020998255803595925
584.85,0.002929880122392573
585.05,0.006128272511325742
585.25,0.0030448038484539738
585.45,0.003456505946015238
585.64,0.005381045106656026
585.84,0.004373979847664026
586.04,0.0033671532029799956
586.24,0.0035093724196410348
586.43,0.005628295555474613
586.63,0.005846370433059618
586.83,0.0029477176835096645
587.03,0.004796287661953064
587.22,0.006094047413771459
587.42,0.0025728210779301713
587.62,0.0037903378221542943
587.82,0.00510629200517812
588.01,0.005608289766864489
588.21,0.004646724908682213
588.41,0.004246681786435011
588.6,0.0030643430570581596
588.8,0.002125245583745124
589.0,0.005449082505914211
589.2,0.005815349347895318
589.39,0.003278158805701028
589.59,0.005515387609090503
589.79,0.002100414400632112
589.98,0.006214894288949707
590.18,0.004194420535188115
590.38,0.0037206462965332977
590.58,0.006143936706105376
590.77,0.005108686521373462
590.97,0.004041026196616911
591.17,0.004120960164051751
591.36,0.0060815937979170715
591.56,0.004489958985599147
591.76,0.005829458384340119
591.96,0.007248758174582265
592.15,0.0070163552206652284
592.35,0.0033383199932563333
592.55,0.004036898285863177
592.74,0.0054786957771743175
592.94,0.004356348571280205
593.14,0.005795926131727418
593.33,0.0075609846989572555
593.53,0.004633667996491987
593.73,0.0031030744280988844
593.92,0.003727156631016135
594.12,0.006924031637235996
594.32,0.006190888762366846
594.51,0.005026656916308805
594.71,0.0020706088557889083
594.91,0.005981481203371366
595.11,0.0030039603558430178
595.3,0.006571680154304167
595.5,0.003778881203368318
595.7,0.0048043460378163075
595.89,0.0067030636263071585
596.09,0.004874482167722691
596.29,0.001604119651407002
596.48,0.00468433410576493
596.68,0.004058001381432993
596.88,0.00527006436266261
597.07,0.007340295987383376
597.27,0.003030312185601338
597.47,0.0032787670494689104
597.66,0.006667420578366608
597.86,0.005231010472350353
598.06,0.006486895718272641
598.25,0.0038731108548223443
598.45,0.005798077857231809
598.64,0.007687853111607163
598.84,0.004301508474660926
599.04,0.006523016682953957
599.23,0.004634013347517317
599.43,0.00581805731759652
599.63,0.005497192883873341
599.82,0.0038210100869496087
600.02,0.005460277363950752
600.22,0.005248512854493602
600.41,0.007832179067138704
600.61,0.00396909838234113
600.81,0.006278036371384031
601.0,0.007810943436768549
601.2,0.007143182247579458
601.39,0.0028062166759699305
601.59,0.0018885813339404086
601.79,0.002070418077298484
601.98,0.003029181416322684
602.18,0.006626563682536721
602.38,0.0046563468414678654
602.57,0.00686151199844893
602.77,0.007154707201254916
602.96,0.006447098399283863
603.16,0.006444770952513324
603.36,0.004534482764422604
603.55,0.006837412850185174
603.75,0.007168631920079369
603.95,0.006126113940613928
604.14,0.004946321485745236
604.34,0.0063768481050526715
604.53,0.0021583783284922844
604.73,0.004271852364993895
604.93,0.0022735437773310713
605.12,0.006340078071628803
605.32,0.004984977996008668
605.51,0.006998787446148102
605.71,0.0040339014619846965
605.91,0.004532626639505406
606.1,0.0023179951518841726
606.3,0.005164513387962236
606.49,0.00435776824941347
606.69,0.005319206376372059
606.89,0.006391094811407085
607.08,0.003633724058842954
607.28,0.0043237453678167705
607.47,0.005583949740134256
607.67,0.004543489559299974
607.87,0.00517445108596234
608.06,0.0029795975221788723
608.26,0.0031225429484065224
608.45,0.004721060204487997
608.65,0.006376637245797871
608.84,0.003589118100073369
609.04,0.005575382836538418
609.24,0.0054648513387111
609.43,0.005142621897069671
609.63,0.004761262636243702
609.82,0.0030765595569343337
610.02,0.00463139205605296
610.21,0.0026676559237171996
610.41,0.0062146833512404815
610.61,0.004490134089593395
610.8,0.005205144003317091
611.0,0.004431003953512831
611.19,0.005648200583444659
611.39,0.004503377454409955
611.58,0.0023835227636255173
611.78,0.00498313403230737
611.98,0.004307287185781477
612.17,0.007221350276277205
612.37,0.004665301860565696
612.56,0.002282302771855014
612.76,0.006370284445752554
612.95,0.0027837161672215147
613.15,0.002453470087038521
613.34,0.007095231832143165
613.54,0.005814733162246485
613.73,0.002493657806110728
613.93,0.003011274644676619
614.13,0.004022142661867854
614.32,0.006306890445396148
614.52,0.007265591068633378
614.71,0.001997300812480547
614.91,0.005055154787170129
615.1,0.003655049245626269
615.3,0.0039477837681579295
615.49,0.002700203794045077
615.69,0.004583780445906824
