Wavelength [nm],#30-Rouge-BP.csv
614.52,0.41805514039283576
614.71,0.41556253939121046
614.91,0.412978291239658
615.1,0.40959204690318884
615.3,0.40117935418181194
615.49,0.387466830746847
615.69,0.3788851875451212
615.88,0.3781630085278904
616.08,0.3789177952126939
616.27,0.3616691938430368
616.47,0.34944624121929774
616.66,0.34936075906908687
616.86,0.3405122184262473
617.06,0.33068328070243863
617.25,0.32233097790707654
617.45,0.30746130230209906
617.64,0.29512138672282007
617.84,0.29926659514737547
618.03,0.2817007577315425
618.23,0.2731276637433319
618.42,0.25925752980973776
618.62,0.25517796770240175
618.81,0.24415056937071872
619.01,0.24847083740736461
619.2,0.23186608011779286
619.4,0.22927327138577758
619.59,0.22073434434094205
619.79,0.20512327797322777
619.98,0.1993256209464612
620.18,0.20049949401942302
620.37,0.18982147178049313
620.57,0.17970951849581215
620.76,0.17078390736245416
620.96,0.17246907028851405
621.15,0.16465528858230935
621.35,0.15639065044799566
621.54,0.15019148071734836
621.74,0.1445748410629683
621.93,0.14165245254020856
622.13,0.14192995203925024
622.32,0.13740856797165482
622.51,0.13014031035464196
622.71,0.1242155922883907
622.9,0.12357832453860461
623.1,0.11960157069176147
623.29,0.11103530636069113
623.49,0.10912774829794696
623.68,0.11034241289579129
623.88,0.10410274512749258
624.07,0.08974933709068139
624.27,0.09610948600457056
624.46,0.09496431623362017
624.66,0.0954999350720041
624.85,0.09111787553298142
625.05,0.08668496081190351
625.24,0.08343189959050633
625.43,0.08499501199043694
625.63,0.0814693754928837
625.82,0.07325557888978504
626.02,0.07313378219038426
626.21,0.07480306256600293
626.41,0.07065654013530534
626.6,0.07089783648984005
626.8,0.06288163059916511
626.99,0.06533829394941101
627.19,0.05976759831311879
627.38,0.06054122310638748
627.57,0.05874055558483937
627.77,0.06322075067865618
627.96,0.056809610745515306
628.16,0.05732524490892823
628.35,0.057997771501190856
628.55,0.05910990864305748
628.74,0.0516053780799757
628.93,0.05671639360536434
629.13,0.053967006657418624
629.32,0.05204273490728994
629.52,0.04552475148546789
629.71,0.05098725829342546
629.91,0.04876035735277556
630.1,0.046911610057030345
630.29,0.04546204318310361
630.49,0.04701081223918016
630.68,0.043831670601542826
630.88,0.04310823581367338
631.07,0.04176899342834504
631.27,0.043143645263841617
631.46,0.041585732918473325
631.65,0.03999063264991126
631.85,0.039025165708524774
632.04,0.040319034005943666
632.24,0.036951600739683475
632.43,0.03714480787021809
632.62,0.03499784543239335
632.82,0.03701201448450318
633.01,0.036914004074016044
633.21,0.036263376925674606
633.4,0.035110606795116246
633.59,0.03495457164721504
633.79,0.03191571012055598
633.98,0.030586811142581053
634.18,0.03384424314519548
634.37,0.033098965348499515
634.56,0.033604633967716686
634.76,0.03185588080481409
634.95,0.032928934059794565
635.14,0.028880144110072455
635.34,0.028541043578512705
635.53,0.030651764101130793
635.73,0.030218627448756714
635.92,0.030218877599314853
636.11,0.029037967493112066
636.31,0.027981137154396332
636.5,0.02465116915927461
636.7,0.02704139017073594
636.89,0.024533803712207616
637.08,0.026938173913348903
637.28,0.023745156305717347
637.47,0.02562709699059503
637.66,0.02553035294664559
637.86,0.022613576138251136
638.05,0.02558623081431502
638.24,0.024779956364699585
638.44,0.023047549994286733
638.63,0.02506962009758147
638.83,0.02610795709850739
639.02,0.025343183162259593
639.21,0.019870960912278145
639.41,0.025200768068964607
639.6,0.02147911201310746
639.79,0.019272298838128272
639.99,0.020801227343793433
640.18,0.02300518781732822
640.37,0.02179096866097799
640.57,0.02043718406172781
640.76,0.02148279275325425
640.95,0.021068750677337305
641.15,0.021689056358129916
641.34,0.019022014728563352
641.53,0.02004380197478427
641.73,0.022781999598284832
641.92,0.021223520680182528
642.11,0.021344336156368146
642.31,0.01906879019377093
642.5,0.023182763890682606
642.69,0.020152591979457988
642.89,0.02090542197981404
643.08,0.020501267449516802
643.27,0.018081514449317528
643.47,0.018448979486884447
643.66,0.01962483910658213
643.85,0.019073482315689602
644.05,0.018079248165912165
644.24,0.01719446786968301
644.43,0.017783899812444513
644.63,0.016299528934908
644.82,0.02044835449450592
645.01,0.016077227319783755
645.2,0.013952600075935635
645.4,0.01986378093750767
645.59,0.02094341639418641
645.78,0.019248497765696076
645.98,0.016769551873457016
646.17,0.016095725929755552
646.36,0.014762476078781605
646.56,0.01959969937232361
646.75,0.015636147661855917
646.94,0.0196491423670381
647.13,0.018720806999098075
647.33,0.01813171831594326
647.52,0.020550136016291368
647.71,0.018309254804558032
647.91,0.015247088727018234
648.1,0.019266717441281646
648.29,0.018733302224316767
648.49,0.01825182296009087
648.68,0.01714979003771864
648.87,0.017440041387346145
649.06,0.020994112186452727
649.26,0.015801239999399842
649.45,0.0185513629830121
649.64,0.016079314616088653
649.83,0.01632558974137218
650.03,0.02005680843875266
650.22,0.017339451893249935
650.41,0.014097861531162681
650.61,0.014483300342900393
650.8,0.019048099267917052
650.99,0.018206407990169225
651.18,0.019476973280704676
651.38,0.015130984719777803
651.57,0.014047670939747582
651.76,0.016831395989843154
651.95,0.0153978868860963
652.15,0.014219350594839517
652.34,0.01601865420991632
652.53,0.013224735086655661
652.72,0.017362861562640615
652.92,0.013814312763474005
653.11,0.015739079549338404
653.3,0.015733987933524533
653.49,0.011400962138704226
653.69,0.012941216199391403
653.88,0.01679654664490547
654.07,0.01586275472902313
654.26,0.019542074240067334
654.46,0.0148974525711167
654.65,0.016843936428046827
654.84,0.014313591907111359
655.03,0.01811035650819779
655.23,0.019192357734665117
655.42,0.016672687805706677
655.61,0.013244537691406683
655.8,0.012764461372754957
655.99,0.013612856844692845
656.19,0.014413865959999288
656.38,0.01873279534172841
656.57,0.012619636569431473
656.76,0.014004775365438966
656.96,0.012182596709487967
657.15,0.01692544085495484
657.34,0.015152415755849483
657.53,0.014784998192112276
657.72,0.013284907874562076
657.92,0.01952985410872707
658.11,0.017963663423705846
658.3,0.017984124203914084
658.49,0.016773092357740244
658.68,0.01414312627317238
658.88,0.014208491497108563
659.07,0.014646337214192172
659.26,0.0175327146346513
659.45,0.016292621205187093
659.64,0.014036227758226435
659.84,0.015928689303290985
660.03,0.013557749742841938
660.22,0.013964383717162618
660.41,0.013409901860024307
660.6,0.01521621344734316
660.8,0.016943147838959345
660.99,0.014649803626738775
661.18,0.016231809074291465
661.37,0.019007161216854897
661.56,0.013378253031958024
661.76,0.0127706739610426
661.95,0.012347693627843319
662.14,0.011752848070537279
662.33,0.013888158625509297
662.52,0.016556276352274076
662.71,0.013492416541361017
662.91,0.014142568209250818
663.1,0.008526137751463868
663.29,0.012210627507269806
663.48,0.014247520356224752
663.67,0.01622709074058648
663.86,0.015074082147657418
664.06,0.020300093207743987
664.25,0.015136018402333218
664.44,0.01477457392991093
664.63,0.013230508999148712
664.82,0.016408248863053924
665.01,0.015127381011131076
665.21,0.013220900745793492
665.4,0.013943882973760917
665.59,0.015380290411027153
665.78,0.014387469873728482
665.97,0.012002897871192802
666.16,0.012479311474513763
666.35,0.01817176178359602
666.55,0.01605530757891422
666.74,0.011974098481579187
666.93,0.013271315561800568
667.12,0.01262309862699283
667.31,0.014306105591589183
667.5,0.014492815522784572
667.69,0.01782172871940804
667.89,0.018082435086361103
668.08,0.010660478578016995
668.27,0.012796978204104591
668.46,0.012388659963857239
668.65,0.013133182440474147
668.84,0.01350327551508107
669.03,0.014212342960733145
669.22,0.014130585634231647
669.42,0.01806740362858231
669.61,0.012254635072497818
669.8,0.014015136043295
669.99,0.012822168888483643
670.18,0.014136560562486232
670.37,0.012766947810682995
670.56,0.01247272728583463
670.75,0.012917560177963222
670.94,0.01038949052754487
671.14,0.010310537352844179
671.33,0.012384615632396352
671.52,0.011877672100720433
671.71,0.009381944784309582
671.9,0.011360249087999364
672.09,0.012655428971737099
672.28,0.009748206063010271
672.47,0.011721953833657163
672.66,0.013460341832137629
672.85,0.01575350378654128
673.05,0.014558997613835596
673.24,0.013469385549136076
673.43,0.009926800926592365
673.62,0.008794196560799016
673.81,0.014562939579555541
674.0,0.015147875240097454
674.19,0.010352227198808047
674.38,0.011154798204975006
674.57,0.010227437114984618
674.76,0.015380176231566456
674.95,0.013313211923155448
675.15,0.012067225925951497
675.34,0.010140324667871643
675.53,0.009603329414714689
675.72,0.009589824618327442
675.91,0.011243351134421221
676.1,0.008933354884287724
676.29,0.011995298760698256
676.48,0.010282097826259018
676.67,0.011661137736860566
676.86,0.007685958510502532
677.05,0.012210547726651543
677.24,0.009190230341394172
677.43,0.011382197433688943
677.62,0.009515183244176424
677.81,0.01038159381718089
678.0,0.011993331140231305
678.2,0.01125497834841431
678.39,0.009067550384192881
678.58,0.00860752469400723
678.77,0.005846827537068276
678.96,0.008299850235615545
679.15,0.009364675933835638
679.34,0.011831708950501141
679.53,0.011968511271558683
679.72,0.008892125961242187
679.91,0.011648444744303845
680.1,0.01050612860575372
680.29,0.0123991053739163
680.48,0.010899760934611475
680.67,0.009258710480406739
680.86,0.007580947847341106
681.05,0.008747304106273253
681.24,0.010320946772145368
681.43,0.012068276514912655
681.62,0.00881237978244541
681.81,0.007144693641618501
682.0,0.008303670384357765
682.19,0.012563120946837269
682.38,0.007288765865464216
682.57,0.010053273407706117
682.76,0.0059986043234972995
682.95,0.010242266961932624
683.14,0.007715249421719644
683.33,0.006877895488295597
683.52,0.007714450201496838
683.71,0.007399082348446174
683.9,0.00947097572024566
684.09,0.005949773008198649
684.28,0.011871564910484831
684.47,0.012892598687826086
684.66,0.008094818031031455
684.85,0.0075825833350967285
685.04,0.007782567360696648
685.23,0.004983433550582687
685.42,0.010345989988861968
685.61,0.004987022638307074
685.8,0.008741291930413618
685.99,0.008276983930445316
686.18,0.007783749505254648
686.37,0.009811653463293631
686.56,0.005039389513956028
686.75,0.006964494068929287
686.94,0.009486688486259307
687.13,0.0076620652824394295
687.32,0.008680026288827738
687.51,0.008438703802577033
687.7,0.00738379415309342
687.89,0.011998916019549031
688.08,0.008138082158257443
688.27,0.006174035888054012
688.46,0.0061191354834192364
688.65,0.009228410464456563
688.84,0.0070530453591083715
689.03,0.005566960184804611
689.22,0.006352086068403361
689.41,0.005126804226084651
689.6,0.010193958290844109
689.79,0.005719081064565608
689.98,0.008757077983965918
690.17,0.011263850532786718
690.36,0.00704706343119799
690.55,0.006034692779105017
690.74,0.0045994133607154195
690.93,0.008333400183896352
691.12,0.006955221227880029
691.31,0.010195232091371437
691.49,0.004125391854366536
691.68,0.004924639934068761
691.87,0.008577822025626094
692.06,0.0066292144540544195
692.25,0.00808836594006186
692.44,0.00835003554613874
692.63,0.010883416765531414
692.82,0.009547939188689012
693.01,0.005798504143104725
693.2,0.007129648458955207
693.39,0.00698697231583526
693.58,0.008531490500246167
693.77,0.007645876778690068
693.96,0.008046426203253474
694.15,0.00520778702941815
694.33,0.0070485579616969525
694.52,0.0055253482931041115
694.71,0.008690753972502243
694.9,0.006825250758823222
695.09,0.004426207417093557
695.28,0.008614405707664712
695.47,0.006011966737572031
695.66,0.00676758702275636
695.85,0.008248432268517385
696.04,0.0059471743629393985
696.23,0.0069988338433138435
696.42,0.009116175779619044
696.6,0.00848452392646367
696.79,0.00918297533901831
696.98,0.004937721416807673
697.17,0.004849502754291993
697.36,0.0059653931957507015
697.55,0.007487800934799837
697.74,0.0016308722872671042
697.93,0.011432535717825262
698.12,0.0046476032250559116
698.31,0.003605464186561949
698.49,0.00755871614812482
698.68,0.007815739868963095
698.87,0.006276334086382071
699.06,0.0059147404414288856
699.25,0.006865600403899411
699.44,0.007315959181651639
699.63,0.006939499781434606
699.82,0.00894048244367208
700.0,0.0047346685477359235
700.19,0.006763537882939041
700.38,0.00273048202782925
700.57,0.0036506874709426114
700.76,0.005028552478291285
700.95,0.004845694629913654
701.14,0.008418523801277968
701.33,0.007572231830348763
701.51,0.0063753373477106285
701.7,0.008972487250799802
701.89,0.006498542318744995
702.08,0.006172751265207315
702.27,0.005264907894392399
702.46,0.009050852098428654
702.65,0.0036490954517878257
702.83,0.004643962239438402
703.02,0.003948182586018711
703.21,0.00898499934741826
703.4,0.003673525625259332
703.59,0.007737737654712299
703.78,0.008859803188478049
703.97,0.008177578980198852
704.15,0.009299443015517557
704.34,0.00873692790228201
704.53,0.00932202077814639
704.72,0.009774567575692679
704.91,0.009223707813308524
705.1,0.007413939296448908
705.28,0.00968966670619489
705.47,0.004204748239961979
705.66,0.0042795868708117015
705.85,0.005894437815762837
706.04,0.0035347138473596756
706.23,0.003194537441875769
706.41,0.008499190619906397
706.6,0.003964828381754154
706.79,0.004068872662625489
706.98,0.008158903215329525
707.17,0.0076062726911817645
707.35,0.006281085180573566
707.54,0.0043477818994867665
707.73,0.007953439636312119
707.92,0.003963499310477333
708.11,0.007547140528581649
708.3,0.005348565730995131
708.48,0.005358025447340455
708.67,0.0037192432968683655
708.86,0.008312292772096753
709.05,0.005383615032571375
709.24,0.0034973966401167307
709.42,0.008258548453302287
709.61,0.008164856140631407
709.8,0.0073388279559344705
709.99,0.007771289966533521
710.18,0.0049185825984104465
710.36,0.006115583375733816
710.55,0.008303147803629233
710.74,0.006395304852738273
710.93,0.005167792241871402
711.12,0.0067926333606342475
711.3,0.004434734075594579
711.49,0.008483393193370804
711.68,0.0053923301183109226
711.87,0.006542479440928279
712.05,0.004539437345395467
712.24,0.00593131675882633
712.43,0.0017268009055968708
712.62,0.0063276827960304805
712.81,0.009361654171258619
712.99,0.00994117749296398
713.18,0.008947207171218339
713.37,0.007921939790304252
713.56,0.006240805829230739
713.74,0.006692007507563763
713.93,0.008274147116997475
714.12,0.008217824451176069
714.31,0.005934671017755196
714.49,0.006588114014741513
714.68,0.005829479673412257
714.87,0.007494012324914291
715.06,0.007986975790647898
715.24,0.011113542445206688
715.43,0.004263461595957788
715.62,0.005790133263301954
715.81,0.006851121075867684
715.99,0.007216352758388989
716.18,0.006195211976237032
716.37,0.004805209582410662
716.56,0.0025910980208192096
716.74,0.007123405528903173
716.93,0.005158194218967289
717.12,0.004919937978862647
717.31,0.004118588277748476
717.49,0.0026182695447094615
717.68,0.004420216030567483
717.87,0.0080829793686191
718.06,0.003304662308604109
718.24,0.004741533532726953
718.43,0.006479926347092274
718.62,0.006999520325619739
718.8,0.0055155636748963986
718.99,0.008354454144372482
719.18,0.005153384069753414
719.37,0.007444315742839386
719.55,0.006616736855880774
719.74,0.00572913987221999
719.93,0.008039494116643604
720.11,0.003663520101787998
720.3,0.0063313486731001
720.49,0.007560840012068093
720.68,0.005174239352562869
720.86,0.0043880586292066705
721.05,0.00451621212473107
721.24,0.006787838013708852
721.42,0.008770095541442303
721.61,0.0047957427894501576
721.8,0.005316623985563072
721.98,0.010483302988345348
722.17,0.004331320308186556
722.36,0.0067479371336079345
722.55,0.007856680942393557
722.73,0.010431452223566954
722.92,0.004513562844873977
723.11,0.006298122271338201
723.29,0.008075254255360528
723.48,0.004638176682656346
723.67,0.008278199036026964
723.85,0.00890443895401861
724.04,0.0041846850918574015
724.23,0.007448597323361112
724.41,0.004046097244609955
724.6,0.00522949867767695
724.79,0.008392653617306463
724.97,0.005902867063053138
725.16,0.005129082859862271
725.35,0.010759687765629113
725.53,0.007926951420343773
725.72,0.004112716271196184
725.91,0.006902331070074559
726.09,0.006550059596068647
726.28,0.0025150556419048713
726.47,0.005479132716622523
726.65,0.0037330879569463203
726.84,0.006560156504727752
727.03,0.00944988354857293
727.21,0.0073300725666632
727.4,0.0055456287100457925
727.59,0.0043038075875099354
727.77,0.005405868666644225
727.96,0.005718499671780521
728.15,0.0060959150321727665
728.33,0.011414127196898695
728.52,0.009351526191716766
728.7,0.006299663950416291
728.89,0.0067495792728697246
729.08,0.007077326111156151
729.26,0.0022881745268915144
729.45,0.007378132292281683
729.64,0.010449869949559569
729.82,0.005949169023208391
730.01,0.0057375625818010196
730.2,0.011649723719752082
730.38,0.008636970419281919
730.57,0.002532165983013002
730.75,0.008910852810141211
730.94,0.00775424070849526
731.13,0.003617014178786982
731.31,0.005403139559520802
731.5,0.004493741982377755
731.68,0.0071012516641040324
731.87,0.0033891966650562775
732.06,0.007790914412989797
732.24,0.008186490603819468
732.43,0.009032730863353412
732.62,0.004126751194892653
732.8,0.010299161797653692
732.99,0.010293956567129791
733.17,0.003913354605548551
733.36,0.009042340826692703
733.55,0.0056342926783101
733.73,0.005633562513897447
733.92,0.011045735566772278
734.1,0.009705121175917937
734.29,0.009389332814500476
734.48,0.006942086698326759
734.66,0.005090780875588335
734.85,0.007418820847913493
735.03,0.0014621458285286756
735.22,0.006767449251089677
735.4,0.008912884663220523
735.59,0.00871637373209618
735.78,0.005371024670685273
735.96,0.01127911094866878
736.15,0.007460470521388447
736.33,0.00837237373588742
736.52,0.003916372434027091
736.7,0.008904887428999055
736.89,0.008594152218671625
737.08,0.00408851454065313
737.26,0.011127121547325217
737.45,0.0017068447436702089
737.63,0.007885694718399882
737.82,0.007159913399452229
738.0,0.007022315989574948
738.19,0.008430397596986267
738.38,0.005721801602861995
738.56,0.007618195382082478
738.75,0.009922258151247944
738.93,0.010343140582536095
739.12,0.013153360753848117
739.3,0.00846693370206201
739.49,0.009094970412080763
739.67,0.007088410817873387
739.86,0.00600242832200291
740.04,0.010017883186741471
740.23,0.009912697942715345
740.42,0.011449394571408573
740.6,0.007014025692142551
740.79,0.0034888070403832194
740.97,0.009482694917224697
741.16,0.007467297574590931
741.34,0.008630141405659025
741.53,0.008352358229455882
741.71,0.008671173926263822
741.9,0.004705666293964938
742.08,0.00613525551158146
742.27,0.007339679880804729
742.45,0.009775996852535853
742.64,0.011369749001763834
742.82,0.00876745431732188
743.01,0.006920527351051965
743.19,0.012764983319799557
743.38,0.009371691466149848
743.57,0.010574780796767134
743.75,0.0066513090121658545
743.94,0.01128079451163706
744.12,0.011219855233673175
744.31,0.010354052273885517
744.49,0.006009731936615609
744.68,0.008546613170160136
744.86,0.009154261780554434
745.05,0.0042838557541696526
745.23,0.008040076231101128
745.42,0.006004751132008633
745.6,0.009593204775485751
745.79,0.008768541701693883
745.97,0.008244796548083045
746.16,0.006218471924829077
746.34,0.007359635924529204
746.52,0.011501334875791172
746.71,0.011496638837714934
746.89,0.004230074928903686
747.08,0.009071509255845628
747.26,0.006037274738713649
747.45,0.0031992523800721687
747.63,0.006541915700151545
747.82,0.009477679529456991
748.0,0.0067242028887874285
748.19,0.005991591372149026
748.37,0.008297943917027713
748.56,0.006004297138207666
748.74,0.007232688984264396
748.93,0.0073850473780722025
749.11,0.008681798299202747
749.3,0.006580954811524088
749.48,0.005621503210348121
749.67,0.01018185284201756
749.85,0.00971162324472908
750.03,0.008059866546804887
750.22,0.010676156583629899
750.4,0.010603193300982068
750.59,0.0049143010108085965
750.77,0.009849889444240627
750.96,0.009444297194743911
751.14,0.0035416925885800644
751.33,0.014217341835735286
751.51,0.008389621127703407
751.69,0.007318412763487119
751.88,0.00556628564023215
752.06,0.008089165993924606
752.25,0.005887176149061569
752.43,0.009494366576947919
752.62,0.006240746838795072
752.8,0.0106239872092404
752.99,0.009187448419857807
753.17,0.008426283337666816
753.35,0.011068642889738259
753.54,0.009442913915798275
753.72,0.0036096064451876307
753.91,0.006931377803817172
754.09,0.006611374901802665
754.28,0.008675936299252824
754.46,0.00852249844640567
754.64,0.006881086997627126
754.83,0.008453550972896472
755.01,0.008910252368225765
755.2,0.009494814916056369
755.38,0.004689169032511185
755.56,0.009787455595226563
755.75,0.008637780354821014
755.93,0.0067751498159759815
756.12,0.008445594266098361
756.3,0.0061056647392570265
756.48,0.0077654352623041335
756.67,0.008155020240800096
756.85,0.00433452808954922
757.04,0.00914502626658696
757.22,0.008389905961913833
757.4,0.010091948121365095
757.59,0.010044638478761001
757.77,0.0033504438538243335
757.96,0.011150326008812012
758.14,0.009320819880356603
758.32,0.004093611818350223
758.51,0.014647284263286984
758.69,0.009589607641647848
758.87,0.011353094294882526
759.06,0.010716780781820598
759.24,0.004423421162786934
759.43,0.006502769133928623
759.61,0.014192741618291945
759.79,0.010222455546784377
759.98,0.005689320137746757
760.16,0.010686153809879098
760.34,0.009916648448208911
760.53,0.013974482649741254
760.71,0.011930972206710735
760.9,0.00924085167054474
761.08,0.007528374569457991
761.26,0.010411390497289123
761.45,0.0011830032562492195
761.63,0.009303322759968877
761.81,0.00909283643354958
762.0,0.0096615421343439
762.18,0.006672125524341369
762.36,0.003194400397405643
762.55,0.007344540013189791
762.73,0.013545739500896018
762.91,0.006064592078392582
763.1,0.00448120751982291
763.28,0.010723812161682097
763.46,0.0015985450000576657
763.65,0.0012847895645627275
763.83,0.002203805138267825
764.01,0.00533604762345394
764.2,0.004656736766011489
764.38,0.013713015178586526
764.56,0.007104093473351269
764.75,0.007971356234429029
764.93,0.009223720977177921
765.11,0.00453409024611263
765.3,0.006069040664352551
765.48,0.010257137022094746
765.66,0.0041177158835350195
765.85,0.0063451715270705705
766.03,0.005676338822495398
766.21,0.010200648493564982
766.4,0.004799550829673108
766.58,0.012213267171337855
766.76,0.002860692770686387
766.95,0.005118154578545071
767.13,0.004227057332569282
767.31,0.005112990293044193
767.49,0.011280895180438283
767.68,0.0059855646332983865
767.86,0.004136773275033494
768.04,0.005793628193357133
768.23,0.01046595771539058
768.41,0.0019031260560571045
768.59,0.010476404937871782
768.78,0.008803139061414155
768.96,0.009150732574269614
769.14,0.009629632252767355
769.32,0.006125752033004554
769.51,0.006336311941510972
769.69,0.010983418032347975
769.87,0.004361631007711752
770.06,0.0037541962495397634
770.24,0.005053886019143861
770.42,0.009500034187146936
770.6,0.007433299079651068
770.79,0.003943671515829748
770.97,0.00559576689261609
771.15,0.007758786809710237
771.33,0.0044741786806649815
771.52,0.00850404202008943
771.7,0.005337686663069952
771.88,0.008477029237379766
772.07,0.007941704154347575
772.25,0.003787320880848421
772.43,0.01082939765059961
772.61,0.0062811926438234664
772.8,0.009769023946158122
772.98,0.006807123731881515
773.16,0.00571351146017068
773.34,0.006932644962240855
773.53,0.007374458165058719
773.71,0.006466734589375556
773.89,0.00685613262519369
774.07,0.010207819946141483
774.26,-0.00033643140556063644
774.44,0.005164044171802244
774.62,0.0036325722388146366
774.8,0.00958255665061456
774.99,0.007348591499742564
775.17,0.008254926021897582
775.35,0.008083878838471979
775.53,0.00893614037463218
775.71,0.005596071422308362
775.9,0.0009872813257424745
776.08,0.007732783911623157
776.26,0.006274408098304084
776.44,0.006149857737829175
776.63,0.007353551756271746
776.81,0.00566852000593402
776.99,0.010382834793030291
777.17,0.004808698081933667
777.35,0.007887983289861086
777.54,0.009812554977931966
777.72,0.007627668335629073
777.9,0.0070625784051751945
778.08,0.010072565480433112
778.27,0.0050327537235951994
778.45,0.006582659394395341
778.63,0.005404470661136188
778.81,0.005221059003580788
778.99,0.0014266999220240667
779.18,0.006832927591226236
779.36,0.0025163538498253796
779.54,0.0034937690915164276
779.72,0.004327445521126042
779.9,0.00653101130832046
780.08,0.002177980671117835
780.27,0.007089181406953173
780.45,0.008100846590946547
780.63,0.003677339563006739
780.81,0.0025760124330851354
780.99,0.004546853443434318
781.18,0.004257855872257292
781.36,0.005763517320296895
781.54,0.01033572771366619
781.72,0.0068829803259769125
781.9,0.00497808803254714
782.08,0.005018941273653694
782.27,0.00678308469218612
782.45,0.007278308813803219
782.63,0.004723450279759914
782.81,0.005648004926095373
782.99,0.0035187755095707337
783.17,0.00721105320806141
783.36,0.005327010343510474
783.54,0.0077680608066973125
783.72,0.0032569485827555395
783.9,0.00949716378010752
784.08,0.005814462381053612
784.26,-0.00023147606020119848
784.45,0.004962384935283404
784.63,0.007130253656883524
784.81,0.00709324996472318
784.99,0.006046013174170697
785.17,0.00745878508333414
785.35,0.0063310762942242705
785.53,0.007204314446939636
785.72,-8.264114348357105e-05
785.9,0.0037831540371531035
786.08,0.007636304493320577
786.26,0.010422726957004937
786.44,0.0038735788668742732
786.62,0.00481266074633455
786.8,0.010735933452201892
786.99,0.003987684974576473
787.17,0.005010167507612036
787.35,0.005319249279857687
787.53,0.011511887621635564
787.71,0.009480583031068673
787.89,0.005488461254884619
788.07,0.005719807727221848
788.25,0.0017036153984359107
788.43,0.0030579109376740053
788.62,0.0072411351297846
788.8,0.009244739143364423
788.98,0.010001076791921568
789.16,0.002210763377479736
789.34,0.009713597803115901
789.52,0.011880901107311392
789.7,0.00635208549746719
789.88,0.008852113067140562
790.06,0.007017755304404045
790.25,0.007226569857938261
790.43,0.008996631936984243
790.61,0.005634439047843388
790.79,0.008232944363625483
790.97,0.002508240783633533
791.15,0.008823429661991553
791.33,0.007644425097557167
791.51,0.012465611187617838
791.69,0.003557446414830389
791.87,0.00461975211705873
792.05,0.006953255410233424
792.24,0.008878219665358941
792.42,0.003155601576879003
792.6,0.008933694368881856
792.78,0.006433411993431343
792.96,0.008782778903407852
793.14,0.0026974632806948625
793.32,0.006421284861067369
793.5,0.008514798490384674
793.68,0.010266266079132676
793.86,0.008779938363343405
794.04,0.006748779445849176
794.22,0.0025470907892562603
794.4,0.009230625147521052
794.58,0.003591145752812314
794.76,0.010489106622365713
794.95,0.01058767884145816
795.13,0.009595965676821977
795.31,0.005739529507361826
795.49,0.011995230209882456
795.67,0.010884734174651295
795.85,0.003479196487509158
796.03,0.013902489563611465
796.21,0.010753373559566334
796.39,0.005251024343910376
796.57,0.006599369027681688
796.75,-0.0019183442074459471
796.93,0.004107730779574584
797.11,0.006480571757167509
797.29,0.004562714612220814
797.47,0.0112147106627896
797.65,0.010271552375858495
797.83,0.008982021958127454
798.01,0.01086138902009683
798.19,0.005832896093913034
798.37,0.005914007931760102
798.55,0.008995357127360245
798.73,0.014855021392184148
798.91,0.008347529467528503
799.09,0.00804917173361585
799.27,0.01081504378911763
799.45,0.012070634794315473
799.63,0.008778821201947486
799.81,0.010533022552479055
799.99,0.008325650586661053
800.17,0.011634520500591883
800.35,0.0027415557289519397
800.53,0.003404538013805127
800.71,0.004248292896231356
800.89,0.008399471497052027
801.07,0.006296943698353057
801.25,0.01171667972786094
801.43,0.009497696940649093
801.61,0.007871525729905439
801.79,0.0110913369727482
801.97,0.0204106301412222
802.15,0.005263219557646976
802.33,0.009985460554548548
802.51,0.009100457241798572
802.69,0.012023375885875563
802.87,0.011392411273405964
803.05,0.006917878517254716
803.23,0.007904566034066073
803.41,0.007823375323779485
803.59,0.018742537917903368
803.77,0.011854346508637892
803.95,0.010297393087814627
804.13,0.008064450933111292
804.31,0.009602811643873003
804.49,0.00384846996124514
804.67,0.011488566442341095
804.85,0.011703544192506427
805.03,0.00426823294869898
805.21,0.006555246121279686
805.39,0.007771224452871655
805.57,0.007443910038742994
805.75,0.005079682241720604
805.93,0.011630430997887875
806.11,0.009376532188853945
806.29,0.012377766700707803
806.47,0.010371215755437117
806.65,0.010457168537718033
806.83,0.011337610424342441
807.0,0.00922166685190062
807.18,-0.002060511682066695
807.36,0.010562211357143672
807.54,0.010175609498242403
807.72,0.005217220585742878
807.9,0.009620543715595396
808.08,0.009671700806956961
808.26,0.00884158990636919
808.44,0.00862839171103823
808.62,0.0013700142789148109
808.8,0.005814666176337355
808.98,0.0072747562239285895
809.16,0.014822094764262047
809.34,0.007759056760725819
809.51,0.012926420987261178
809.69,0.009230595318022087
809.87,0.016093287117830108
810.05,0.010515571239385915
810.23,0.013722486087483525
810.41,0.011950288728301171
810.59,0.017876175884666824
810.77,0.00601453663968776
810.95,0.015090172401354993
811.13,0.012322909616280537
811.31,0.01261586786700474
811.48,0.010305248824815564
811.66,0.008406307206315704
811.84,0.012097169587083392
812.02,0.00545809748837658
812.2,0.0030371571236135204
812.38,0.015909110926594222
812.56,0.017727715615423568
812.74,0.013258634391933678
812.92,0.009618729434843647
813.1,0.009212624141222744
813.27,0.005885937007756212
813.45,0.02481171350057178
813.63,0.014310304622359417
813.81,0.012686989196412497
813.99,0.002181569918363061
814.17,0.01598125403519319
