Wavelength [nm],#18-810.csv
455.5,0.017085879874548363
455.71,0.010803287500656109
455.91,-0.0008082475481572699
456.12,0.00884849726274377
456.32,0.010648908649164417
456.53,0.019314880939556058
456.73,0.026429773345622548
456.94,0.020414693816801725
457.15,0.0277116559172469
457.35,0.010267080662874462
457.56,0.028348706121096526
457.76,0.011923579449413892
457.97,0.021164497102250112
458.18,0.011485588316948571
458.38,0.010621582329274409
458.59,0.025141691917065227
458.79,0.00321396350123719
459.0,0.010431349403464673
459.2,0.01386492428157272
459.41,-0.0016969587938272719
459.62,0.014824446423915135
459.82,0.020947879574974692
460.03,0.016433493596420348
460.23,0.0038814821163389974
460.44,0.028626737334577716
460.64,0.01136361738200832
460.85,0.03143085953947642
461.06,0.0016300868422430854
461.26,0.020901780975262137
461.47,0.01485335142878687
461.67,0.0012087345587239334
461.88,0.014885010940738646
462.08,0.018176932378740494
462.29,0.017066015939357772
462.49,0.012413402223582953
462.7,0.009292049829969068
462.91,0.021111716379297114
463.11,0.020333322315974716
463.32,0.010274247618027896
463.52,0.010981170754541877
463.73,0.012490275259471086
463.93,0.0014655964521934754
464.14,0.011344139477882875
464.34,0.010198589917143033
464.55,0.008727978762071726
464.75,0.021223192602079076
464.96,0.02764484032295949
465.16,0.007598611389915607
465.37,0.019192146882385037
465.58,-0.0022049214075345897
465.78,0.008912655971479515
465.99,-0.002512545423083563
466.19,0.018689709217251414
466.4,0.005676166450089115
466.6,0.025785888710764034
466.81,0.003738437182754646
467.01,0.012515545647010884
467.22,0.014337721682758825
467.42,0.012168474121603875
467.63,0.006817279646537009
467.83,0.005089280631511048
468.04,0.008308915558168409
468.24,0.014975635143427226
468.45,0.006262554073221283
468.65,0.0011988456296797042
468.86,0.0030292544946804887
469.06,0.02359879445927334
469.27,0.014755967854029972
469.47,0.015122541642384628
469.68,0.02235679234506183
469.88,0.01660720690110804
470.09,0.01248428528455471
470.29,0.012546989481342133
470.5,0.013447951491275159
470.7,0.010616814955513358
470.91,0.0008082571646056433
471.11,0.0077630052645668015
471.32,0.005489829065915261
471.52,0.011180943979626906
471.73,0.013200187376251749
471.93,0.012039295720899982
472.14,0.013402684973133645
472.34,0.011861126668404167
472.55,0.009441206726873737
472.75,0.014016476058938864
472.96,0.009708931795558694
473.16,0.012087450884059403
473.37,0.018587828699211776
473.57,0.0033893693477297505
473.78,-0.00421677501798314
473.98,0.013310418072394888
474.19,0.006753530389894037
474.39,0.01683850470349005
474.6,0.0035214808299196985
474.8,0.0074264095192058425
475.01,-0.0015611525917469055
475.21,0.004534440057554424
475.42,0.00824555819343335
475.62,0.014206479447985714
475.83,0.009400157288911143
476.03,0.0011657558515222922
476.24,0.010481276295067293
476.44,0.014552671512304289
476.64,0.005123370729301848
476.85,0.008300424521443294
477.05,0.0041297083771120995
477.26,0.010154689560372621
477.46,0.006906705663281604
477.67,0.0046288325336165115
477.87,0.013651191303462602
478.08,0.0017936081229636338
478.28,0.007164562828747457
478.49,0.011165511192451167
478.69,0.005446946980549866
478.9,0.009465909349047319
