Wavelength [nm],#46.csv
458.18,0.026819317557119998
458.38,0.020515366505981666
458.59,0.007208682672821153
458.79,0.0027173087745312793
459.0,0.008393102955274075
459.2,0.027013391957818416
459.41,0.011287111243346677
459.62,0.010445888408021424
459.82,0.017002077578299527
460.03,0.02523602003149713
460.23,0.018543760208462802
460.44,0.03007080065865912
460.64,0.022972781104624473
460.85,0.026381446958876533
461.06,0.025579694354494073
461.26,0.021361451500625864
461.47,0.011441166104690634
461.67,0.037893036668467175
461.88,0.020385885705145875
462.08,0.0220576559661763
462.29,0.012254787431963536
462.49,0.013351281233816967
462.7,0.03887966683890063
462.91,0.0339293612181715
463.11,0.007206926455983308
463.32,0.04529329237280798
463.52,0.017263504515629177
463.73,0.026089920513561
463.93,0.019620767425789956
464.14,0.014343962201617084
464.34,0.021451069105453406
464.55,0.021518585487722414
464.75,0.023207736007184347
464.96,0.030556083316004522
465.16,0.013842583949003829
465.37,0.011510634430103634
465.58,0.01853310322962888
465.78,0.01840582976485615
465.99,-0.005206437099844249
466.19,0.015219456715465663
466.4,0.020188979799732786
466.6,0.015629361278641056
466.81,0.02584249721356516
467.01,0.027547510408824534
467.22,0.00898086147451295
467.42,0.015915938180323132
467.63,0.016413247959130853
467.83,0.01282630283939608
468.04,0.008678673606058725
468.24,0.013495508374296389
468.45,0.01846813170998827
468.65,0.01743109122283498
468.86,0.001956473922042053
469.06,0.01601643423269516
469.27,0.02116058778130605
469.47,0.008713360785393639
469.68,0.01791761606161293
469.88,0.033049562388709576
470.09,0.018814514225038333
470.29,0.027614939794444744
470.5,0.009128255758498661
470.7,0.012251618632057454
470.91,0.02566540035789205
471.11,0.01007822491894948
471.32,0.010831589857662319
471.52,0.011496155664682811
471.73,0.022524280093956458
471.93,0.023618182657335427
472.14,0.022960346462456413
472.34,0.01093619168556648
472.55,0.011919927510791475
472.75,0.014016476058938864
472.96,0.014336460151654214
473.16,0.013618623464834265
473.37,0.002647694706746743
473.57,0.020230995777370843
473.78,0.009134083840637445
473.98,0.011908472090684736
474.19,0.009789293425657073
474.39,0.00647124816257782
474.6,0.016792801430938052
474.8,0.015562258621507433
475.01,0.0021096382127900864
475.21,0.02050153145043657
475.42,0.023940444312063873
475.62,0.0114989993036517
475.83,0.00913514930530732
476.03,0.01289834290103456
476.24,0.012115943790174562
476.44,0.012491066222581077
476.64,0.01459588029125507
476.85,0.00854841141203558
477.05,0.011902109948187006
477.26,0.003129171514159804
477.46,0.009672281925991453
477.67,0.013650323477420592
477.87,0.013651191303462602
478.08,0.012836776479467644
478.28,0.01445767328788986
478.49,0.008709999673187325
478.69,0.013688429749904314
478.9,0.015079325683314819
479.1,0.02181197091737212
479.3,0.014004857185695453
479.51,0.003191876525090545
479.71,0.010507976350342887
479.92,0.012192767257484138
480.12,0.009969386517693711
480.33,0.001910742755607491
480.53,0.010332744939802312
480.74,0.01108300947916025
480.94,0.011467428543951538
481.14,0.01684484442745676
481.35,0.0038786401680824018
481.55,0.013254050286707246
481.76,0.014106373810511715
481.96,0.009199932366043087
482.17,0.008217763431375345
482.37,0.01101937972715824
482.57,0.01816824159022563
482.78,0.011963047830092572
482.98,0.01401240688761145
483.19,0.007864959491230155
483.39,0.007801165470050316
483.6,0.004315414974612875
483.8,0.00955515533876462
484.0,0.007423761595841504
484.21,0.014033979264582531
484.41,0.004921340300228532
484.62,0.005498124935656035
484.82,0.0072696541313925335
485.02,0.012391466748101545
485.23,0.011927745349127113
485.43,0.0028272549343434598
485.64,0.015042970557427746
485.84,0.012056657333928526
486.05,0.010347657628621774
486.25,0.010018426982651995
486.45,0.004317676485976717
486.66,0.011986904893276225
486.86,0.008968726267818488
487.07,0.012436011592004415
487.27,0.010631936171812205
487.47,0.0030527867429452297
487.68,0.005042005710796053
487.88,0.010360796472617053
488.09,0.003114552831427131
488.29,0.012709343620991156
488.49,0.011664349662100754
488.7,0.006247648900777589
488.9,0.005001557655037236
489.1,0.00451419635383497
489.31,0.006270910188178187
489.51,0.0053248363921860565
489.72,0.011397781493024804
489.92,0.012274070579508304
490.12,0.009794562528383025
490.33,0.004746671208023789
490.53,0.010058897783541996
490.74,0.00753861787223213
490.94,0.003487151583556534
491.14,0.005424696910793535
491.35,0.01018609508377514
491.55,0.008207850176735275
491.75,0.004453832117340538
491.96,0.004991339936872624
492.16,0.0073524625121755265
492.36,0.005151977560221461
492.57,0.009209821295529871
492.77,0.011255575431317713
492.98,0.007704790639505382
493.18,0.003860099350970888
493.38,0.010894294276236012
493.59,0.006305237149431474
493.79,0.008179476282666756
493.99,0.008024410883185427
494.2,0.010586389791558464
494.4,0.007727101063596208
494.6,0.003984586450531802
494.81,0.011964264971801373
495.01,0.005903908202059357
495.22,0.00396650249866919
495.42,0.008724509343573293
495.62,0.008455638763889611
495.83,0.004372677891610041
496.03,0.007687169016744058
496.23,0.006504809067576335
496.44,0.003264702491006442
496.64,0.006161148883295281
496.84,0.01020845804610239
497.05,0.0038613544993606093
497.25,0.005858108590674158
497.45,0.010609983473285534
497.66,0.008659975369527293
497.86,0.002705163872110418
498.06,0.006034255614340264
498.27,0.010681550648629821
498.47,0.0037773144587912987
498.67,0.005372416148956659
498.88,0.0083105442328072
499.08,0.005400225077832578
499.28,0.009146888735456002
499.49,0.0074565706636652304
499.69,0.00857903074822111
499.89,0.007423128012120544
500.1,0.010771346272584179
500.3,0.008354765185101316
500.5,0.004593556223750823
500.7,0.009150946982982746
500.91,0.007595579074654744
501.11,0.008668219178228298
501.31,0.008714728937349925
501.52,0.0057024215697095105
501.72,0.008107681228868126
501.92,0.001269007496035368
502.13,0.007932928174074948
502.33,0.010000950970383846
502.53,0.01256657864437921
502.74,0.008885677573217916
502.94,0.011767463041920894
503.14,0.008475968244449954
503.34,0.007017721110772639
503.55,0.007166137356610824
503.75,0.003993797768556366
503.95,0.00896870018141904
504.16,0.010898007848587023
504.36,0.00035843546831133637
504.56,0.00902441064887732
504.76,0.009752990049617332
504.97,0.007283560519582458
505.17,0.009471464098618548
505.37,0.003981064790174381
505.58,0.009048611221508676
505.78,0.006743577964540139
505.98,0.004540338120002143
506.18,0.0069289432371714334
506.39,0.0040537253044135215
506.59,0.00882054032475557
506.79,0.008620920146639895
507.0,0.007634934856253185
507.2,0.006782946214338738
507.4,0.002058357478826757
507.6,0.009396489579299575
507.81,0.00490715421382772
508.01,0.006436037425565108
508.21,0.00893761422598107
508.41,0.007389464243103278
508.62,0.009982107134436612
508.82,0.010387657001853158
509.02,0.009476367825453623
509.23,0.006382710144093423
509.43,0.010246066573647676
509.63,0.0038855455251917423
509.83,0.005873321899350173
510.04,0.004265276921239368
510.24,0.008591738783873343
510.44,0.006703898087880393
510.64,0.009674653323705268
510.85,0.0055122458493204775
511.05,0.006784248706467017
511.25,0.009183883575385314
511.45,0.005251995763176302
511.66,0.0067269707382179335
511.86,0.0063581564885046
512.06,0.011233692093487244
512.26,0.010021539539642948
512.46,0.007975133863743863
512.67,0.0015043297241684845
512.87,0.009845607768368016
513.07,0.00722576519961159
513.27,0.003965298605100547
513.48,0.006915688698559918
513.68,0.00485841546152676
513.88,0.0027455152521214665
514.08,-0.0001928211549760285
514.29,0.0054801614527665455
514.49,0.0035923697431240096
514.69,0.004284017436482953
514.89,0.006559336430960145
515.09,0.002914423156376115
515.3,0.005322561086384897
515.5,0.008541232839098151
515.7,0.008807283192973959
515.9,0.005518568198709527
516.11,0.0021464813306504944
516.31,0.007821015105263465
516.51,0.005075744334638999
516.71,0.0060489572772874966
516.91,0.005115491747061532
517.12,0.003637281729819231
517.32,0.005939299350101685
517.52,0.00662467785464207
517.72,0.004916872904656854
517.92,0.00508852446581699
518.13,0.010324341248275094
518.33,0.0039063260672293175
518.53,0.001010708358493753
518.73,0.005927699054888783
518.93,0.003115554955315775
519.14,0.006028234875600798
519.34,0.008138051528392629
519.54,0.005715628500689909
519.74,0.0072916758510628964
519.94,0.006007749741052513
520.15,0.0074292077967735935
520.35,0.0036334731376737096
520.55,0.008215850708124894
520.75,0.007384263337603335
520.95,0.004182733343426793
521.16,0.005359093264151989
521.36,0.003976620805988797
521.56,0.006604327449502598
521.76,0.0030889202126691477
521.96,0.003099375214332535
522.16,0.005317432208481061
522.37,0.0050380996069875825
522.57,0.005702659412111135
522.77,0.0071272166774850685
522.97,0.0029300246099770587
523.17,0.0073097743855284
523.37,0.007738587351314332
523.58,0.006166572227991628
523.78,0.0030363426801161145
523.98,0.003025641289762307
524.18,0.004690117386007351
524.38,0.004323968609556239
524.58,0.0054976723738338895
524.79,0.007619571405519568
524.99,0.00580082803072089
525.19,0.002793671885387258
525.39,0.006405450735214641
525.59,0.003514402744247491
525.79,0.00550186748228098
526.0,0.004718224214231199
526.2,0.0038229598571769222
526.4,0.004144948801452887
526.6,0.003917226330220755
526.8,0.006308260200236036
527.0,0.004316253104069236
527.2,0.010168984998055556
527.41,0.006738300008439587
527.61,0.007368462207550249
527.81,0.005456812091401702
528.01,0.007692126931047274
528.21,0.005160212132930698
528.41,0.0041385417684204374
528.61,0.01121119768696428
528.82,0.004257277197126332
529.02,0.00448601553900767
529.22,0.006321574672944559
529.42,0.004763643612681599
529.62,0.005266486625466137
529.82,0.0032563523087964607
530.02,0.007965745131844268
530.22,0.005442387484752838
530.43,0.0032393893840877226
530.63,0.004531486094858397
530.83,0.006977804407349922
531.03,0.006579054536032138
531.23,0.0034984995634142328
531.43,0.000688906461513722
531.63,0.006300458416005455
531.83,0.002714477661432072
532.03,0.00373409851894657
532.24,0.005769152402261093
532.44,0.007102786495519203
532.64,0.0063366464774989644
532.84,0.0074592683436662515
533.04,0.0049272506826029076
533.24,0.007007162697763417
533.44,0.004744876987442564
533.64,0.002726390310822361
533.84,0.006719162826435753
534.04,0.006755512471376655
534.25,0.005129544614444587
534.45,0.004902301186243811
534.65,0.005067666811179207
534.85,0.006859026586908115
535.05,0.008353168731526129
535.25,0.0062700555953929885
535.45,0.004174634382827443
535.65,0.006678220663915194
535.85,0.0027272660746356595
536.05,0.006383449441095859
536.25,0.004074706379210963
536.46,0.0029458267968019867
536.66,0.0023702643563766677
536.86,0.005971408026337549
537.06,0.0034819927320585997
537.26,-0.00016299180860696044
537.46,0.007604968636443219
537.66,0.00795902473590992
537.86,0.0060465118070477586
538.06,0.006887604425621139
538.26,0.0019559781128525135
538.46,0.00784365482312553
538.66,0.0060816755192319135
538.86,0.006644128074396487
539.07,0.00623994478291864
539.27,0.005866285265795838
539.47,0.003980172877893863
539.67,0.007202061896653397
539.87,0.0027101453435523573
540.07,0.0038879947664116252
540.27,0.007419562933757944
540.47,0.003037101756914447
540.67,0.004139596723157942
540.87,0.003068525227619445
541.07,0.004074521858751738
541.27,0.005074709397229736
541.47,0.006280831813195585
541.67,0.00809649262609841
541.87,0.0040091305186160785
542.07,0.006475494926033143
542.27,0.005351930123955299
542.47,0.004843304297517816
542.67,0.004304317669432539
542.87,0.006686480425418558
543.08,0.004186830390443973
543.28,0.0026129195679368733
543.48,0.006594332906165461
543.68,0.003064891675537367
543.88,0.0038288103724923865
544.08,0.004111723544547905
544.28,0.005917895484155694
544.48,0.005245890884096445
544.68,0.004400843599996187
544.88,0.006788750027412781
545.08,0.002413802296956805
545.28,0.0033834672243773655
545.48,0.008743331526980697
545.68,0.0061306840832656695
545.88,0.003981864683876186
546.08,0.008039569041394148
546.28,0.004587279589471694
546.48,0.004997248994927022
546.68,0.005114362458188431
546.88,0.0019590899292858234
547.08,0.0006915568177930422
547.28,0.00321105594879293
547.48,0.005842476291579011
547.68,0.005623641268204938
547.88,0.005950908573807903
548.08,0.005304122290809254
548.28,0.0030098112622079926
548.48,0.00791281418779853
548.68,0.0033073740946682477
548.88,0.006537059712071263
549.08,0.00516779910818553
549.28,0.0040691036139499336
549.48,0.0037121374962778906
549.68,0.0016168960182854778
549.88,0.004740303302912548
550.08,0.006386971460265223
550.28,0.005272538495618623
550.48,0.006946901074609924
550.68,0.007954356170636955
550.88,0.0015086021823919953
551.08,0.006001921125657925
551.28,0.010024576453328105
551.48,0.004771141107036088
551.68,0.006482790388284321
551.88,0.00345760265698464
552.08,0.004230085680759562
552.28,0.004912440046232106
552.48,0.0032817542534290863
552.68,0.0025110353785432935
552.88,0.007062616404446969
553.08,0.007063221803691617
553.28,0.0035108544129311445
553.48,0.00725119785817958
553.68,0.009049866375189295
553.88,0.0013037750813120223
554.08,0.00618791517944071
554.28,0.006206251147272433
554.47,0.0032722970822360573
554.67,0.006714723350625601
554.87,0.003683610678100395
555.07,0.007050674112407078
555.27,0.007203089927402887
555.47,0.005297730877305254
555.67,0.005814300163662609
555.87,0.004131204195902287
556.07,0.005957046961173104
556.27,0.0023762380564448533
556.47,0.005668153694775386
556.67,0.005561993473114709
556.87,0.00025360257781299
557.07,0.002077142995838053
557.27,0.0023842035280365933
557.47,0.010881653243669407
557.67,0.0032957440104681075
557.87,0.005281011131496037
558.07,0.0060496818181319245
558.26,0.0035903969170866306
558.46,0.004499555067049307
558.66,0.00437623687083674
558.86,0.007737283925455082
559.06,0.0038744483122511945
559.26,0.006297838021506285
559.46,0.003245346700600143
559.66,0.004882534729406125
559.86,0.003086483853255204
560.06,0.004590979366560343
560.26,0.0025815940112560603
560.46,0.004187121360420394
560.66,0.0037852444482196646
560.86,0.006221941344579907
561.05,0.0012349614853733508
561.25,0.004320133897339895
561.45,0.000447145946206512
561.65,0.006943339359565463
561.85,0.004653370281970195
562.05,0.0015079941924166969
562.25,0.005073820201172773
562.45,0.0020311833579304884
562.65,0.004285213301500662
562.85,0.004183750521329974
563.05,0.00569728743219829
563.24,0.007047494957467179
563.44,0.003964086105686182
563.64,0.003906699207658886
563.84,0.003796076003866003
564.04,0.0028305716038058083
564.24,0.0021574850086392688
564.44,0.0037863620866731775
564.64,0.0022857563226121765
564.84,0.004096541799543411
565.03,0.0034007123646040637
565.23,0.004150632051232029
565.43,0.0010289640477628818
565.63,0.004641994485323218
565.83,0.004248516387011908
566.03,0.007231289131061225
566.23,0.0034634890094547913
566.43,0.006683072113630837
566.63,0.004468709313304922
566.82,0.006133968239840387
567.02,0.004288254802044131
567.22,0.004385518388989774
567.42,0.0017499193196886236
567.62,0.0017653054734783086
567.82,0.004979573967849405
568.02,0.0043935793473617885
568.22,0.0016804954918641151
568.41,0.005795019711058702
568.61,0.003549347979280129
568.81,0.004306943679473932
569.01,0.005306256462871802
569.21,0.003881344679183326
569.41,0.001990111339228487
569.61,0.0034413118653543583
569.8,0.004325796167980714
570.0,0.007428818794701145
570.2,0.0038042824439628504
570.4,0.002666469279739062
570.6,0.005992824321419345
570.8,0.003738528798906305
571.0,0.005977672489029511
571.19,0.0032053023306350885
571.39,0.004969585266016074
571.59,0.005719777602260099
571.79,0.005905316581848369
571.99,0.003738528798906305
572.19,0.006675129965088034
572.38,0.004677573715611159
572.58,0.004242032250150549
572.78,0.00590248143234563
572.98,0.003339758671680084
573.18,0.0015939680544991605
573.38,0.004758005284212372
573.57,0.004814361765094422
573.77,0.0049266680829101565
573.97,0.008319763548298343
574.17,0.0031056680592344206
574.37,0.0037043310019773787
574.57,0.004541626760667596
574.76,0.0077909826859877546
574.96,0.002897751548677338
575.16,0.002041287423460275
575.36,0.005516811305854827
575.56,0.006391174168574961
575.75,0.00392442261221742
575.95,0.004997511008605096
576.15,0.00429278702431176
576.35,0.006400405103837303
576.55,0.003090298543995934
576.74,0.005343872893503449
576.94,0.006684507031681039
577.14,0.005864751399266061
577.34,0.0023087211151092478
577.54,0.004721675867062495
577.74,0.0049785441708848546
577.93,0.006176900672969593
578.13,0.0021100787589345676
578.33,0.005949978368313275
578.53,0.005679931101567416
578.72,0.008111601655211067
578.92,0.0019909388766088235
579.12,0.005594544708001252
579.32,0.0036436357318188747
579.52,0.003851661561814362
579.71,0.004801080730766168
579.91,0.008052185762276218
580.11,0.00537336482713606
580.31,0.006663018461979034
580.51,0.004849612529210709
580.7,0.005492558042797059
580.9,0.003623047255444314
581.1,0.004714966481766683
581.3,0.0074688467094106824
581.49,0.005487951658759135
581.69,0.0038827384700885793
581.89,0.004814232012405508
582.09,0.004940108758931028
582.29,0.005614480489909526
582.48,0.005909416173364655
582.68,0.005612361112478401
582.88,0.004491777667726903
583.08,0.006792246945300691
583.27,0.005333522945966078
583.47,0.005576052082275861
583.67,0.0029457862865550767
583.87,0.004366581975909612
584.06,0.005967880659974211
584.26,0.006537586399347447
584.46,0.003605391197586566
584.66,0.005090068635086486
584.85,0.005071113806536828
585.05,0.00397541418280441
585.25,0.004545112646274209
585.45,0.006678805403726648
585.64,0.005762198183833012
585.84,0.004750469172735811
586.04,0.0018899762183804292
586.24,0.004726889163865158
586.43,0.004681905811071334
586.63,0.003600330038669467
586.83,0.0019174147144649116
587.03,0.007032700498667776
587.22,0.0023708559824688613
587.42,0.00828578426236644
587.62,0.0045395788955229855
587.82,0.00510629200517812
588.01,0.0024550237579177804
588.21,0.004646724908682213
588.41,0.006581500109014183
588.6,0.005234876956119847
588.8,0.0028818561453345503
589.0,0.0031192686999404343
589.2,0.003953580339183511
589.39,0.005126507143567136
589.59,0.0051380814865861265
589.79,0.004717610766010746
589.98,0.005653909188350751
590.18,0.004477373437100829
590.38,0.006662506527087043
590.58,0.002332042705553474
590.77,0.004077030747592835
590.97,0.008503041386327792
591.17,0.003842962851359107
591.36,0.0034806858190704996
591.56,0.0031931188837845377
591.76,0.004803001095268196
591.96,0.003923267832559837
592.15,0.0036695327122806152
592.35,0.002867752627814056
592.55,0.0052441262879409185
592.74,0.00238662840960759
592.94,0.006418693014499472
593.14,0.004775373237685705
593.33,0.0057273791279622574
593.53,0.0033223733086168473
593.73,0.004215579134400643
593.92,0.005753224532117784
594.12,0.005436416667307691
594.32,0.007016692658695782
594.51,0.003550161508282552
594.71,0.0047428112882156965
594.91,0.004775373237685705
595.11,0.003929074988527584
595.3,0.007690720784938576
595.5,0.0033232783867595955
595.7,0.006951175904739045
595.89,0.002670227419710162
596.09,0.003666805568411675
596.29,0.0017877495723833845
596.48,0.0017143507685199162
596.68,0.0071385230755386
596.88,0.005456710377417716
597.07,0.0077144609719339285
597.27,0.003496927222489103
597.47,0.006607829283772622
597.66,0.0033090459672491398
597.86,0.005879430523257658
598.06,0.0017247558387267676
598.25,0.0028457907928875086
598.45,0.00468433410576493
598.64,0.00433198300470419
598.84,0.003931257106612087
599.04,0.004301508474660926
599.23,0.003899493663611786
599.43,0.004048553157318706
599.63,0.00512745487583686
599.82,0.0021625544988590696
600.02,0.005460277363950752
600.22,0.006549692039772224
600.41,0.002389987501590572
600.61,0.0054643596345350254
600.81,0.006553102425165711
601.0,0.0040197270976173385
601.2,0.0036840680021781582
601.39,0.003911344622025375
601.59,0.005025265707232398
601.79,0.0023468273419802407
601.98,0.00433521598731281
602.18,0.0051635689309646095
602.38,0.006256426473022952
602.57,0.00686151199844893
602.77,0.005922301127886857
602.96,0.004469785005271823
603.16,0.0033833962971849337
603.36,0.00256993282908315
603.55,0.0042316639333753155
603.75,0.0024182425991228114
603.95,0.005757466356764007
604.14,0.0034934232510100585
604.34,0.006749375296690106
604.53,0.005744759606272102
604.73,0.005374948540365024
604.93,0.004689121378764109
605.12,0.005975030341309783
605.32,0.003959477645400226
605.51,0.0009710438137237115
605.71,0.006724949338403447
605.91,0.006914785103138435
606.1,0.0024089996219058924
606.3,0.0042499744225163475
606.49,0.002430008073610195
606.69,0.003954636054042224
606.89,0.004849350434973526
607.08,0.0033575438104992907
607.28,0.00039884345025575425
607.47,0.007153740143553118
607.67,0.0031931687366728713
607.87,0.004166522464975473
608.06,0.002801558164593547
608.26,0.0064741527540320525
608.45,0.005087949501251617
608.65,0.005290808964853473
608.84,0.003498188105375438
609.04,0.0020381190578650323
609.24,0.004220237762125952
609.43,0.004158323357842091
609.63,0.003781784591061514
609.82,0.0016485582098359406
610.02,0.004013534447149207
610.21,0.0044185905165477525
610.41,0.0035690573418818176
610.61,0.005290812265928843
610.8,0.005642762715263546
611.0,0.003377491788384274
611.19,0.005823416759553303
611.39,0.005640787903794089
611.58,0.0016894079768894766
611.78,0.0006592757108798302
611.98,0.004046087628380056
612.17,0.0023178748498767394
612.37,0.004229057690623798
612.56,0.0006441558441558475
612.76,0.001824615671688451
612.95,0.00464122388058752
613.15,0.0033152068958783288
613.34,0.0026215252257201027
613.54,0.004371054206387443
613.73,0.003762857495050277
613.93,0.003011274644676619
614.13,0.004699966809779811
614.32,0.0022956828717168114
614.52,0.0025602904422976575
