Wavelength [nm],#26-Dichroic-650.csv
427.59,0.1288600010404522
427.79,0.12652310521879073
428.0,0.10096616117114196
428.21,0.07639274793394572
428.42,0.07246571290024492
428.62,0.023568093754584633
428.83,0.07161565471615658
429.04,0.05864659773442853
429.25,0.03129433046127485
429.45,0.04284109780489947
429.66,0.028152862351134723
429.87,0.02916215735999616
430.08,0.007586256572786893
430.28,0.03721156918627736
430.49,0.02195114239643128
430.7,0.04732706187893243
430.91,-0.004594025077339199
431.11,0.02345019022381624
431.32,0.04930504840757983
431.53,0.03991138044505265
431.74,0.030468622011934243
431.94,0.026903297093047077
432.15,0.055027965592206705
432.36,0.030428013518368713
432.56,0.03171865069866872
432.77,0.025358807318573734
432.98,0.02935678582310172
433.19,0.023197080333304105
433.39,0.03429760158021555
433.6,0.0040245228651639596
433.81,0.034954666349200365
434.02,0.03963067549849127
434.22,0.015305916620272905
434.43,0.024332651361383163
434.64,0.03848398540142062
434.84,0.034790930157148424
435.05,0.02913386821656456
435.26,0.03290578612702919
435.47,0.04290590348924334
435.67,0.055063073989260296
435.88,0.03969400021106987
436.09,0.031241194429580024
436.29,0.03546141473920039
436.5,0.024988722088799563
436.71,0.03589208136781462
436.92,0.016408035788377857
437.12,0.028076330886958545
437.33,0.009598503197365245
437.54,0.038299304957514366
437.74,0.03653725620322238
437.95,0.03814781592181623
438.16,0.030868224055662703
438.36,0.04180375791052154
438.57,0.016709937782930492
438.78,0.04541972255564237
438.99,-0.0009891979582953886
439.19,0.022188837619677864
439.4,0.02861033771684322
439.61,0.02415520472277
439.81,0.0093818431135686
440.02,0.04354467641548639
440.23,0.042070103538038695
440.43,0.0305636978312763
440.64,0.02757501842517783
440.85,0.009001992697448941
441.05,0.03866285611958216
441.26,0.02096985887682214
441.47,0.03694457953709673
441.67,0.026670009735558758
441.88,0.029628355521919135
442.09,0.010474737330920745
442.29,0.027680369041047596
442.5,0.01465141224493806
442.71,0.05251075636051239
442.91,-0.010153036385829468
443.12,0.020702466545116815
443.33,0.020240322468884502
443.53,0.01890764020807267
443.74,0.023515468921069586
443.95,0.030696480034611194
444.15,0.03855126961470931
444.36,0.01889721973734406
444.57,0.029791076447283793
444.77,0.04139480850022059
444.98,0.019377920928200378
445.19,0.040844091473627865
445.39,0.020536257091686702
445.6,0.028084642382526347
445.81,0.018132546754828553
446.01,0.012082885963717883
446.22,0.038098741486361484
446.43,0.01693232844652574
446.63,0.04000744767682281
446.84,0.05435433293784837
447.05,0.02437245764160298
447.25,0.027417553220331653
447.46,0.030566637403180483
447.67,0.006788601865174801
447.87,0.04312553647379656
448.08,0.029986650711787424
448.28,0.02406751054852323
448.49,0.028379871577731083
448.7,0.024476520944600982
448.9,0.04525829560533492
449.11,-0.012727841115711683
449.32,0.006336705218040586
449.52,0.03981293324262902
449.73,0.029115697077224785
449.93,0.023843761495502148
450.14,0.035809451909397744
450.35,0.019044944676275148
450.55,0.0404026668730767
450.76,0.028884730293181022
450.97,0.03365305983019233
451.17,0.025035884985635172
451.38,0.04321355086000756
451.58,0.03148197172658444
451.79,0.023133403104329594
452.0,0.022139946908335074
452.2,0.019029406917148727
452.41,0.013346935972768583
452.62,0.01499385698073152
452.82,0.04016905404196819
453.03,0.028164956110303698
453.23,0.02414983327766157
453.44,0.04855019605198904
453.65,0.03809308440915197
453.85,0.029864329755239085
454.06,0.02899000122863781
454.26,0.04476913009283628
454.47,0.04561801083186228
454.68,0.02119293041078325
454.88,0.04002671505712731
455.09,0.01926243678322582
455.29,0.03424451495832244
455.5,0.026557215079183336
455.71,0.0450176193673679
455.91,0.04148687120717954
456.12,0.05558572259506967
456.32,0.039087967107010436
456.53,0.0351060349943883
456.73,0.014106099590503846
456.94,0.03075878363922198
457.15,0.026127264264749206
457.35,0.029776999690830586
457.56,0.049166087886043576
457.76,0.06475645746342981
457.97,0.060460812912013794
458.18,0.10962145545404571
458.38,0.07839400393971911
458.59,0.10235325949644944
458.79,0.14674717951924537
459.0,0.16737632591414073
459.2,0.17895124066110202
459.41,0.1973921151095066
459.62,0.2035889475535551
459.82,0.21083960066496701
460.03,0.2100890751681096
460.23,0.21098616016758776
460.44,0.21394819725835748
460.64,0.22172166403581303
460.85,0.20632414983116337
461.06,0.19228774664565293
461.26,0.20017328586711555
461.47,0.2064231846244755
461.67,0.19001060941686918
461.88,0.1684510981137738
462.08,0.18553313708690972
462.29,0.18016666234002235
462.49,0.17560435000430144
462.7,0.1796594574459137
462.91,0.19676092343053866
463.11,0.2058530504705199
463.32,0.23220744375144667
463.52,0.24701742492110765
463.73,0.26518045804514173
463.93,0.26619332204393753
464.14,0.2856136456478677
464.34,0.27275643764438506
464.55,0.2589975170273035
464.75,0.25420858836143817
464.96,0.23392720097300743
465.16,0.21950343011397216
465.37,0.20637847664061082
465.58,0.18683014932353242
465.78,0.17941005730052384
465.99,0.16258453019553556
466.19,0.15749980928868146
466.4,0.13511477200096508
466.6,0.14360160692339058
466.81,0.1509672656022604
467.01,0.1601371483078988
467.22,0.16968666772188923
467.42,0.17930537114048273
467.63,0.16736521103031865
467.83,0.17530376920498175
468.04,0.18616253659341114
468.24,0.17926970651695026
468.45,0.18527769274580375
468.65,0.14936125753316082
468.86,0.13641163902605932
469.06,0.15491148747410458
469.27,0.15352273294501168
469.47,0.1603973077341804
469.68,0.159288306934524
469.88,0.17473368946272283
470.09,0.18273412678914058
470.29,0.194366923259447
470.5,0.17925781077246536
470.7,0.19338786599314325
470.91,0.19508645528055465
471.11,0.2045566758870944
471.32,0.1817679351935682
471.52,0.16437382291679659
471.73,0.14808872869237985
471.93,0.13784233757082023
472.14,0.13179436277635762
472.34,0.10157982000365982
472.55,0.09619643416399458
472.75,0.09062700376803325
472.96,0.06770728719195589
473.16,0.06812836734041933
473.37,0.061719955972940686
473.57,0.06396013106836877
473.78,0.06195704715083193
473.98,0.06378047341396037
474.19,0.06167324349142532
474.39,0.06493105587938845
474.6,0.07750203396751137
474.8,0.08990708662529784
475.01,0.08343177295945575
475.21,0.09015108528490524
475.42,0.10457968678364828
475.62,0.12602540940898047
475.83,0.1238836062057625
476.03,0.13335290327602717
476.24,0.15215245920436382
476.44,0.16685376229060664
476.64,0.17589166811006965
476.85,0.18660299885729784
477.05,0.18765867450700988
477.26,0.20536372670157163
477.46,0.20275978826791544
477.67,0.1990920817667267
477.87,0.18173408460179968
478.08,0.1729627176487758
478.28,0.16396643770030914
478.49,0.13639659867490705
478.69,0.11597977471071542
478.9,0.11003961867134003
479.1,0.0862067941485169
479.3,0.07075786158460813
479.51,0.0657441333820851
479.71,0.05482708892697287
479.92,0.05727265508435971
480.12,0.043222673280476756
480.33,0.03439093553373009
480.53,0.03879318273978104
480.74,0.03760656344457468
480.94,0.03530628027841112
481.14,0.02650466582500358
481.35,0.03762288948710435
481.55,0.035610355677812504
481.76,0.04010942932542834
481.96,0.043641823654586846
482.17,0.04688082283669972
482.37,0.04234362525361624
482.57,0.0496843476808454
482.78,0.055390915581986014
482.98,0.047165165311066605
483.19,0.06428970113153934
483.39,0.05950987235849037
483.6,0.062400365534228716
483.8,0.06609913131589557
484.0,0.0597271801464798
484.21,0.052070640537146606
484.41,0.07128673191318823
484.62,0.05693442638293646
484.82,0.04277281092129974
485.02,0.03916936431568666
485.23,0.03655795227665612
485.43,0.04053382621131676
485.64,0.027120100346233127
485.84,0.02768928299439967
486.05,0.022345789272545404
486.25,0.015746382082077345
486.45,0.013348372974814829
486.66,0.016077286544075607
486.86,0.013039429782028343
487.07,0.01427916946510631
487.27,0.015150458252093177
487.47,0.013802542900020741
487.68,0.011649363724891485
487.88,0.011828559473770013
488.09,0.011245447032536507
488.29,0.011781264417777198
488.49,0.011296802004853487
488.7,0.006247648900777589
488.9,0.010096005894444707
489.1,0.011071606846074262
489.31,0.010337049498918607
489.51,0.014761318970334678
489.72,0.008569162842074946
489.92,0.010184013948747257
490.12,0.0048505981472836525
490.33,0.011139791549222247
490.53,0.009183773046787701
490.74,0.01066011094899254
490.94,0.006383000886647053
491.14,0.010768169076437453
491.35,0.0026498757004365186
491.55,0.013457219588468449
491.75,0.00950138747250021
491.96,0.014306314626825306
492.16,0.010396874792765208
492.36,0.015296586898492486
492.57,0.01614197101001507
492.77,0.013591060827633143
492.98,0.01599464201260893
493.18,0.016359130628719975
493.38,0.008927555507605496
493.59,0.01417219222395354
493.79,0.012717217240850634
493.99,0.007858860885001713
494.2,0.01220334290515291
494.4,0.01895853643541574
494.6,0.015056851959991315
494.81,0.01839051365491161
495.01,0.006227665274782999
495.22,0.00996377498159014
495.42,0.012088022884336738
495.62,0.0028154546840482558
495.83,0.00994373405048992
496.03,0.006894206869562297
496.23,0.008543874031599306
496.44,0.009484330747462561
496.64,0.006473333224780031
496.84,0.007199973116151333
497.05,0.011119770100980982
497.25,0.008984832576864835
497.45,0.008905474439331915
497.66,0.005381528043977698
497.86,0.0034793408913061097
498.06,0.0074459159740484756
498.27,0.0006777176997727006
498.47,0.007790606963295703
498.67,0.007492834326802648
498.88,0.006327165321272815
499.08,0.010880952446146985
